mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
21	21	82	82	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		7	49	C#3	3	67
21	21	82	82	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		1	67	G4	4	65
22	22	84	84	1.0	0	0	4/4	2	1	1/4		1/4	1		2	50	D3	3	69
22	22	84	84	4.0	0	0	4/4	1	1	1		1	1		-1	65	F4	4	68
22	22	85	85	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		-1	53	F3	3	70
22	22	86	86	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		5	47	B2	2	71
22	22	87	87	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		3	45	A2	2	72
23	23	88	88	4.0	0	0	4/4	2	1	1		1	1		8	44	G#2	2	74
23	23	88	88	4.0	0	0	4/4	1	1	1		1	1		4	64	E4	4	73
24	24	94	94	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		3	45	A2	2	76
24	24	94	94	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		1	67	G4	4	75
25	25	96	96	3.0	0	0	4/4	2	1	3/4		1/2	3/2		3	45	A2	2	79
25	25	96	96	2.0	0	0	4/4	1	1	1/2		1/2	1		-1	65	F4	4	77
25	25	98	98	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		4	64	E4	4	78
25	25	99	99	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		1	43	G2	2	80
26	26	100	100	1.0	0	0	4/4	2	1	1/4		1/4	1		-1	41	F2	2	83
26	26	100	100	2.0	0	0	4/4	1	1	1/2		1/2	1		2	62	D4	4	81
26	26	101	101	1.0	1/4	1/4	4/4	2	1	1/4		1/4	1		2	38	D2	2	84
26	26	102	102	1.0	1/2	1/2	4/4	2	1	1/4		1/4	1		-2	46	Bb2	2	85
26	26	102	102	2.0	1/2	1/2	4/4	1	1	1/2		1/2	1		2	62	D4	4	82
26	26	103	103	1.0	3/4	3/4	4/4	2	1	1/4		1/4	1		1	43	G2	2	86
27	27	104	104	2.0	0	0	4/4	2	1	1/2		1/2	1		4	40	E2	2	88
27	27	104	104	4.0	0	0	4/4	1	1	1		1	1	1	0	60	C4	4	87
27	27	106	106	2.0	1/2	1/2	4/4	2	1	1/2		1/2	1		-1	41	F2	2	89
28	28	108	108	2.0	0	0	4/4	2	1	1/2		1/2	1		0	36	C2	2	91
28	28	108	108	2.0	0	0	4/4	1	1	1/2		1/2	1	-1	0	60	C4	4	90
