mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3
6	5	15	15	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	22				
6	5	13	13	0.0	0	0	FiguredBass	3/4	2	1	0				1/2	4\	2	
6	5	13	13	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	23				
6	5	15	15	0.0	1/2	1/2	FiguredBass	3/4	2	1	0				1/4	6		
6	5	15	15	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	24				
7	6	16	16	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	25				
7	6	35/2	35/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	26				
7	6	18	18	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	27				
7	6	16	16	0.0	0	0	FiguredBass	3/4	2	1	0				1/4	6		
7	6	16	16	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	28				
7	6	17	17	0.0	1/4	1/4	FiguredBass	3/4	2	1	0				1/4	7		
7	6	17	17	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	29				
7	6	18	18	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	30				
8	7	19	19	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	31				
8	7	20	20	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	32				
8	7	21	21	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	33				
8	7	19	19	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	34				
8	7	20	20	0.0	1/4	1/4	FiguredBass	3/4	2	1	0				3/8	6	4	
8	7	20	20	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	35				
8	7	21	21	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	36				
8	7	43/2	43/2	0.0	5/8	5/8	FiguredBass	3/4	2	1	0				1/8	5	#	
9	8	22	22	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	37				
9	8	24	24	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	38				
9	8	22	22	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	39				
9	8	24	24	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	40				
10	9	25	25	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	41				
10	9	27	27	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	42				
10	9	25	25	0.0	0	0	FiguredBass	3/4	2	1	0				1/2	6	5	
10	9	25	25	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	43				
10	9	27	27	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	44				
11	10	28	28	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	45				
11	10	30	30	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	46				
11	10	28	28	0.0	0	0	FiguredBass	3/4	2	1	0				1/4	6	5	
11	10	28	28	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	47				
11	10	29	29	0.0	1/4	1/4	FiguredBass	3/4	2	1	0				1/8	8		
11	10	29	29	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	48				
11	10	59/2	59/2	0.0	3/8	3/8	FiguredBass	3/4	2	1	0				1/8	7		
11	10	30	30	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	49				
