mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3
5	4	16	16	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6		
5	4	16	16	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	32				
6	5	17	17	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	33				
6	5	19	19	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	34				
6	5	20	20	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	35				
6	5	17	17	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	7		
6	5	17	17	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	36				
6	5	18	18	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	7	h	
6	5	18	18	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	37				
6	5	19	19	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	38				
6	5	20	20	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	39				
7	6	21	21	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	40				
7	6	22	22	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	41				
7	6	23	23	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	42				
7	6	24	24	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	43				
7	6	21	21	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6		
7	6	21	21	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	44				
7	6	22	22	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	45				
7	6	23	23	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	46				
7	6	24	24	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	47				
8	7	25	25	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	48				
8	7	26	26	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	49				
8	7	27	27	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	50				
8	7	28	28	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	51				
8	7	25	25	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	52				
8	7	26	26	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	6		
8	7	26	26	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	53				
8	7	53/2	53/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	54				
8	7	27	27	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/8	5	4	
8	7	27	27	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	55				
8	7	55/2	55/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0				1/8	3		
8	7	28	28	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6		
8	7	28	28	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	56				
9	8	29	29	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	57				
9	8	30	30	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	58				
9	8	31	31	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	59				
9	8	32	32	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	60				
9	8	65/2	65/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	61				
9	8	29	29	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6		
9	8	29	29	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	62				
9	8	30	30	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	8		
9	8	30	30	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	63				
9	8	61/2	61/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	b7		
9	8	31	31	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	64				
9	8	32	32	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	8	h	
9	8	32	32	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	65				
9	8	65/2	65/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	7		
10	9	33	33	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	66				
10	9	34	34	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	67				
10	9	35	35	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	68				
10	9	33	33	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	69				
10	9	34	34	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	8		
10	9	34	34	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	70				
10	9	69/2	69/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	7		
10	9	35	35	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	71				
