mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
5	5	16	16	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	34			
5	5	17	17	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	35			
5	5	18	18	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	36			
5	5	19	19	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6	
5	5	19	19	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	37			
6	6	20	20	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	38			
6	6	41/2	41/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	39			
6	6	21	21	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	40			
6	6	22	22	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	41			
6	6	20	20	0.0	0	0	FiguredBass	4/4	2	1	0				1/8	3	3
6	6	20	20	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	42			
6	6	41/2	41/2	0.0	1/8	1/8	FiguredBass	4/4	2	1	0				1/8	4	_
6	6	21	21	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6	
6	6	21	21	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	43			
6	6	22	22	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	5
6	6	22	22	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	44			
6	6	23	23	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	8	
6	6	23	23	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	45			
6	6	47/2	47/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	7	
7	7	24	24	4.0	0	0	Chord	4/4	1	1	1	1	1	46			
7	7	24	24	4.0	0	0	Chord	4/4	2	1	1	1	1	47			
8	8	29	29	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	48			
8	8	30	30	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	49			
8	8	31	31	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	50			
8	8	29	29	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	51			
8	8	30	30	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	52			
8	8	31	31	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	6	
8	8	31	31	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	53			
8	8	63/2	63/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	5	
9	9	32	32	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	54			
9	9	33	33	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	55			
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	56			
9	9	34	34	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	57			
9	9	35	35	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	58			
9	9	32	32	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	59			
9	9	33	33	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	5	
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	60			
9	9	67/2	67/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	6	
9	9	34	34	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	61			
9	9	35	35	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6	5
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	62			
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	63			
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	64			
10	10	38	38	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	65			
10	10	39	39	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	66			
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	67			
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	68			
10	10	38	38	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	
10	10	38	38	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	69			
10	10	39	39	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6	5
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	70			
11	11	40	40	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	71			
11	11	41	41	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	72			
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	73			
11	11	42	42	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	74			
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	75			
11	11	40	40	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	76			
11	11	41	41	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	5	3
11	11	41	41	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	77			
11	11	83/2	83/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	6	4
11	11	42	42	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	
11	11	42	42	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	78			
11	11	43	43	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	7	h
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	79			
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	80			
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	81			
12	12	46	46	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	82			
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	83			
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	84			
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	85			
12	12	46	46	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	86			
12	12	47	47	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6	5
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	87			
13	13	48	48	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	88			
13	13	49	49	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	89			
13	13	50	50	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	90			
13	13	51	51	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	91			
13	13	48	48	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	92			
13	13	49	49	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	93			
13	13	50	50	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	5
13	13	50	50	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	94			
13	13	51	51	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	8	
13	13	51	51	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	95			
13	13	103/2	103/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	7	
14	14	52	52	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	96			
14	14	53	53	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	97			
14	14	54	54	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	98			
14	14	55	55	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	99			
14	14	52	52	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	100			
14	14	53	53	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	101			
14	14	54	54	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	5
14	14	54	54	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	102			
14	14	55	55	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	103			
15	15	56	56	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	104			
15	15	57	57	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	105			
15	15	58	58	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	106			
15	15	59	59	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	107			
15	15	56	56	0.0	0	0	FiguredBass	4/4	2	1	0				1/8	8	h
15	15	56	56	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	108			
15	15	113/2	113/2	0.0	1/8	1/8	FiguredBass	4/4	2	1	0				1/8	7	
15	15	57	57	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	109			
15	15	58	58	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/8	8	
15	15	58	58	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	110			
15	15	117/2	117/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0				1/8	7	
15	15	59	59	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	8	h
15	15	59	59	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	111			
15	15	119/2	119/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	7	
16	16	60	60	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	112			
16	16	61	61	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	113			
16	16	62	62	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	114			
16	16	63	63	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	115			
16	16	60	60	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	116			
16	16	61	61	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	117			
16	16	62	62	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/8	8	
16	16	62	62	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	118			
16	16	125/2	125/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0				1/8	7	
16	16	63	63	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	5	
16	16	63	63	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	119			
16	16	127/2	127/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	4\	
17	17	64	64	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	120			
17	17	65	65	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	121			
17	17	66	66	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	122			
17	17	67	67	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	123			
17	17	64	64	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	#	
17	17	64	64	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	124			
17	17	65	65	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6	
17	17	65	65	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	125			
17	17	66	66	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	126			
17	17	67	67	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6	
17	17	67	67	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	127			
18	18	68	68	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	128			
18	18	69	69	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	129			
18	18	70	70	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	130			
18	18	71	71	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	131			
18	18	68	68	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	132			
18	18	69	69	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	133			
18	18	70	70	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	5
18	18	70	70	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	134			
18	18	71	71	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	8	
18	18	71	71	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	135			
18	18	143/2	143/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	7	
19	19	72	72	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	136			
19	19	73	73	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	137			
19	19	74	74	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	138			
19	19	75	75	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	139			
19	19	72	72	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	140			
19	19	73	73	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	141			
19	19	74	74	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	
19	19	74	74	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	142			
19	19	75	75	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6	
19	19	75	75	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	143			
20	20	76	76	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	144			
20	20	77	77	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	145			
20	20	78	78	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	146			
20	20	79	79	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	147			
20	20	76	76	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	
20	20	76	76	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	148			
20	20	77	77	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	6	
20	20	77	77	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	149			
20	20	155/2	155/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	150			
20	20	78	78	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/8	5	4
20	20	78	78	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	151			
20	20	157/2	157/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0				1/8	6	_
20	20	79	79	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	7	3
20	20	79	79	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	152			
21	21	80	80	4.0	0	0	Chord	4/4	1	1	1	1	1	153			
21	21	80	80	4.0	0	0	Chord	4/4	2	1	1	1	1	154			
