mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3
5	4	16	16	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	7		
5	4	16	16	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	33				
6	5	17	17	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	34				
6	5	17	17	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	35				
7	6	20	20	1.0	0	3/4	Chord	4/4	1	1	1/4	1/4	1	36				
7	6	20	20	1.0	0	3/4	Chord	4/4	2	1	1/4	1/4	1	37				
8	7	21	21	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	38				
8	7	22	22	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	39				
8	7	23	23	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	40				
8	7	24	24	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	41				
8	7	21	21	0.0	0	0	FiguredBass	4/4	2	1	0				1/8	6		
8	7	21	21	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	42				
8	7	43/2	43/2	0.0	1/8	1/8	FiguredBass	4/4	2	1	0				1/8	5		
8	7	22	22	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	43				
8	7	45/2	45/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	44				
8	7	23	23	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6		
8	7	23	23	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	45				
8	7	24	24	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	46				
9	8	25	25	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	47				
9	8	26	26	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	48				
9	8	27	27	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	49				
9	8	28	28	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	50				
9	8	25	25	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6		
9	8	25	25	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	51				
9	8	26	26	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6		
9	8	26	26	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	52				
9	8	27	27	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	53				
9	8	28	28	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	8	#	
9	8	28	28	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	54				
9	8	57/2	57/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	7		
10	9	29	29	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	55				
10	9	30	30	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	56				
10	9	31	31	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	57				
10	9	32	32	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	58				
10	9	29	29	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	59				
10	9	30	30	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	60				
10	9	61/2	61/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	61				
10	9	31	31	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6		
10	9	31	31	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	62				
10	9	32	32	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	63				
10	9	65/2	65/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	64				
11	10	33	33	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	65				
11	10	34	34	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	66				
11	10	35	35	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	67				
11	10	36	36	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	68				
11	10	33	33	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6		
11	10	33	33	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	69				
11	10	34	34	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6\		
11	10	34	34	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	70				
11	10	35	35	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/8	8		
11	10	35	35	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	71				
11	10	71/2	71/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0				1/8	7		
11	10	36	36	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	7		
11	10	36	36	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	72				
12	11	37	37	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	73				
12	11	39	39	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	74				
12	11	40	40	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	75				
12	11	37	37	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	76				
12	11	39	39	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	77				
12	11	40	40	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	78				
13	12	41	41	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	79				
13	12	42	42	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	80				
13	12	43	43	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	81				
13	12	44	44	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	82				
13	12	41	41	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	83				
13	12	42	42	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	84				
13	12	85/2	85/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	85				
13	12	43	43	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	5	
13	12	43	43	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	86				
13	12	44	44	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	87				
14	13	45	45	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	88				
14	13	46	46	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	89				
14	13	47	47	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	90				
14	13	48	48	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	91				
14	13	45	45	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	4	
14	13	45	45	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	92				
14	13	46	46	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	h7	5	
14	13	46	46	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	93				
14	13	47	47	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	94				
14	13	48	48	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	4	2	
14	13	48	48	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	95				
15	14	49	49	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	96				
15	14	50	50	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	97				
15	14	51	51	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	98				
15	14	52	52	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	99				
15	14	49	49	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6		
15	14	49	49	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	100				
15	14	50	50	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6	5	
15	14	50	50	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	101				
15	14	51	51	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	102				
15	14	52	52	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6		
15	14	52	52	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	103				
16	15	53	53	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	104				
16	15	54	54	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	105				
16	15	55	55	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	106				
16	15	53	53	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	9		
16	15	53	53	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	107				
16	15	54	54	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	8	#	
16	15	54	54	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	108				
16	15	55	55	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	109				
17	16	57	57	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	110				
17	16	58	58	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	111				
17	16	59	59	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	112				
17	16	60	60	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	113				
17	16	57	57	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	114				
17	16	58	58	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6	5	
17	16	58	58	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	115				
17	16	59	59	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/8	8		
17	16	59	59	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	116				
17	16	119/2	119/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0				1/8	7		
17	16	60	60	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6		
17	16	60	60	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	117				
18	17	61	61	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	118				
18	17	62	62	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	119				
18	17	63	63	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	120				
18	17	64	64	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	121				
18	17	61	61	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	122				
18	17	62	62	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6	5	
18	17	62	62	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	123				
18	17	63	63	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	124				
18	17	64	64	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	6		
18	17	64	64	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	125				
18	17	129/2	129/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	126				
19	18	65	65	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	127				
19	18	67	67	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	128				
19	18	68	68	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	129				
19	18	65	65	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	5	3	
19	18	65	65	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	130				
19	18	66	66	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6\	4	3
19	18	66	66	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	131				
19	18	67	67	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	132				
19	18	68	68	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	133				
20	19	69	69	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	134				
20	19	70	70	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	135				
20	19	71	71	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	136				
20	19	72	72	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	137				
20	19	69	69	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6		
20	19	69	69	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	138				
20	19	70	70	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	139				
20	19	141/2	141/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	140				
20	19	71	71	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	141				
20	19	72	72	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6		
20	19	72	72	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	142				
21	20	73	73	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	143				
21	20	74	74	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	144				
21	20	149/2	149/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	145				
21	20	75	75	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	146				
21	20	76	76	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	147				
21	20	73	73	0.0	0	0	FiguredBass	4/4	2	1	0				1/8	8		
21	20	73	73	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	148				
21	20	147/2	147/2	0.0	1/8	1/8	FiguredBass	4/4	2	1	0				1/8	7		
21	20	74	74	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	3	3	
21	20	74	74	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	149				
21	20	149/2	149/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	4	_	
21	20	75	75	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	4	
21	20	75	75	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	150				
21	20	76	76	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	8	5	3
21	20	76	76	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	151				
21	20	153/2	153/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	7		
22	21	77	77	4.0	0	0	Chord	4/4	1	1	1	1	1	152				
22	21	77	77	4.0	0	0	Chord	4/4	2	1	1	1	1	153				
