mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
10	10	36	36	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	4	h		
10	10	36	36	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	31					
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	32					
10	10	36	36	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	33					
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	34					
11	11	40	40	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6	5h		
11	11	40	40	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	35					
11	11	42	42	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
11	11	42	42	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	36					
11	11	40	40	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	37					
11	11	42	42	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	38					
12	12	44	44	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6	4		
12	12	44	44	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	39					
12	12	46	46	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	5	#		
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	40					
12	12	44	44	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	41					
12	12	46	46	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	42					
13	13	48	48	4.0	0	0	Chord	4/4	1	1	1		1	1	43					
13	13	48	48	4.0	0	0	Chord	4/4	2	1	1		1	1	44					
14	14	52	52	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	4	3		
14	14	52	52	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	45					
14	14	54	54	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	46					
14	14	52	52	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	47					
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	48					
15	15	56	56	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6	5		
15	15	56	56	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	49					
15	15	58	58	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	8	3		
15	15	58	58	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	50					
15	15	56	56	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	51					
15	15	58	58	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	52					
16	16	60	60	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6			
16	16	60	60	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	53					
16	16	62	62	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	54					
16	16	60	60	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	55					1
16	16	61	61	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	56					
16	16	62	62	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	57					
17	17	64	64	0.0	0	0	FiguredBass	4/4	1	1	0					1	5__	4		
17	17	64	64	4.0	0	0	Chord	4/4	1	1	1		1	1	58					
17	17	64	64	0.0	0	0	FiguredBass	4/4	2	1	0					1		3__		
17	17	64	64	4.0	0	0	Chord	4/4	2	1	1		1	1	59					
17	17	68	68	0.0	1	1	FiguredBass	4/4	2	1	0					1		3__		
17	17	72	72	0.0	2	2	FiguredBass	4/4	2	1	0					1	_	_		
18	18	68	68	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	60					
18	18	70	70	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
18	18	70	70	0.0	1/2	1/2	Chord	4/4	1	1	0	grace4	1/4	1	61					
18	18	70	70	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	62					
18	18	68	68	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	63					
18	18	70	70	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	64					
19	19	72	72	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6	5		
19	19	72	72	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	65					
19	19	74	74	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	66					
19	19	72	72	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	67					
19	19	74	74	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	68					
20	20	76	76	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	5	3		
20	20	76	76	0.0	0	0	Chord	4/4	1	1	0	grace4	1/4	1	69					
20	20	76	76	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	70					
20	20	78	78	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	4	3		
20	20	78	78	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	71					
20	20	76	76	4.0	0	0	Chord	4/4	2	1	1		1	1	72					
21	21	80	80	0.0	0	0	FiguredBass	4/4	1	1	0					1	8__	6	4	
21	21	80	80	4.0	0	0	Chord	4/4	1	1	1		1	1	73					
21	21	80	80	0.0	0	0	FiguredBass	4/4	2	1	0					1		5__	#__	
21	21	80	80	4.0	0	0	Chord	4/4	2	1	1		1	1	74					
21	21	84	84	0.0	1	1	FiguredBass	4/4	2	1	0					1		5__	#__	
21	21	88	88	0.0	2	2	FiguredBass	4/4	2	1	0					1	_	_	_	
21	21	92	92	0.0	3	3	FiguredBass	4/4	2	1	0					1	7			
22	22	84	84	0.0	0	0	Chord	4/4	1	1	0	grace4	1/4	1	75					
22	22	84	84	4.0	0	0	Chord	4/4	1	1	1		1	1	76					
22	22	84	84	4.0	0	0	Chord	4/4	2	1	1		1	1	77					
23	23	88	88	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	5			
23	23	88	88	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	78					
23	23	90	90	0.0	1/2	1/2	FiguredBass	4/4	1	1	0						6			
23	23	90	90	0.0	1/2	1/2	FiguredBass	4/4	1	1	0						6			
23	23	90	90	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6	5h		
23	23	90	90	0.0	1/2	1/2	Chord	4/4	1	1	0	grace4	1/4	1	79					
23	23	90	90	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	80					
23	23	88	88	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	81					
23	23	90	90	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	82					
24	24	92	92	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6			
24	24	92	92	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	83					
24	24	94	94	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	h			
24	24	94	94	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	84					
24	24	92	92	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	85					2
24	24	93	93	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	86					
24	24	94	94	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	87					3
24	24	95	95	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	88					
25	25	96	96	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6			
25	25	96	96	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	89					
25	25	98	98	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	4	2		
25	25	98	98	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	90					
25	25	100	100	0.0	1	1	FiguredBass	4/4	1	1	0					1/2	6			
25	25	96	96	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	91					
25	25	98	98	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	92					4
25	25	99	99	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	93					
26	26	100	100	0.0	0	0	FiguredBass	4/4	1	1	0					1	4	8__		
26	26	100	100	4.0	0	0	Chord	4/4	1	1	1		1	1	94					
26	26	100	100	0.0	0	0	FiguredBass	4/4	2	1	0					1	3__			
26	26	100	100	4.0	0	0	Chord	4/4	2	1	1		1	1	95					
26	26	104	104	0.0	1	1	FiguredBass	4/4	2	1	0					1	3__			
26	26	108	108	0.0	2	2	FiguredBass	4/4	2	1	0					1	_	_		
26	26	112	112	0.0	3	3	FiguredBass	4/4	2	1	0					1	7			
27	27	104	104	0.0	0	0	FiguredBass	4/4	1	1	0					1	8	3		
27	27	104	104	4.0	0	0	Chord	4/4	1	1	1		1	1	96					
27	27	104	104	4.0	0	0	Chord	4/4	2	1	1		1	1	97					
