mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3
4	3	12	12	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	29				
5	4	13	13	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	30				
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	31				
5	4	16	16	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	32				
5	4	13	13	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	5	
5	4	13	13	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	33				
5	4	14	14	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	34				
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	35				
5	4	16	16	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	36				
6	5	17	17	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	37				
6	5	18	18	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	38				
6	5	19	19	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	39				
6	5	20	20	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	40				
6	5	17	17	0.0	0	0	FiguredBass	4/4	2	1	0				1/8	6		
6	5	17	17	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	41				
6	5	35/2	35/2	0.0	1/8	1/8	FiguredBass	4/4	2	1	0				1/8	5		
6	5	18	18	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	42				
6	5	19	19	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6		
6	5	19	19	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	43				
6	5	20	20	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	44				
7	6	21	21	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	45				
7	6	22	22	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	46				
7	6	23	23	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	47				
7	6	24	24	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	48				
7	6	21	21	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6		
7	6	21	21	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	49				
7	6	22	22	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	8		
7	6	22	22	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	50				
7	6	45/2	45/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	7		
7	6	23	23	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	51				
7	6	24	24	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	52				
8	7	25	25	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	53				
8	7	26	26	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	54				
8	7	27	27	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	55				
8	7	28	28	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	56				
8	7	25	25	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	57				
8	7	26	26	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	58				
8	7	27	27	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	59				
8	7	28	28	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6		
8	7	28	28	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	60				
9	8	29	29	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	61				
9	8	30	30	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	62				
9	8	31	31	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	63				
9	8	32	32	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	64				
9	8	29	29	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	4	
9	8	29	29	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	65				
9	8	30	30	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	8	5	#
9	8	30	30	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	66				
9	8	61/2	61/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	7		
9	8	31	31	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	67				
9	8	32	32	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	68				
10	9	33	33	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	69				
10	9	34	34	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	70				
10	9	35	35	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	71				
10	9	36	36	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	72				
10	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	73				
10	9	33	33	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	74				
10	9	34	34	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	8		
10	9	34	34	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	75				
10	9	69/2	69/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	7		
10	9	35	35	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	76				
10	9	36	36	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	6		
10	9	36	36	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	77				
10	9	73/2	73/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	6\		
10	9	73/2	73/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	78				
11	10	37	37	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	79				
11	10	38	38	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	80				
11	10	39	39	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	81				
11	10	37	37	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	82				
11	10	75/2	75/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	83				
11	10	38	38	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	84				
11	10	77/2	77/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	85				
11	10	39	39	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	5	
11	10	39	39	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	86				
11	10	40	40	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	8	#	
11	10	40	40	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	87				
11	10	81/2	81/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	7		
12	11	41	41	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	88				
12	11	41	41	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	89				
