mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
7	6	18	18	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6	
7	6	18	18	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	33			
7	6	19	19	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	5
7	6	19	19	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	34			
7	6	20	20	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	8	
7	6	20	20	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	35			
7	6	41/2	41/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	7	
8	7	21	21	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	36			
8	7	22	22	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	37			
8	7	23	23	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	38			
8	7	24	24	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	39			
8	7	21	21	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	40			
8	7	22	22	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	41			
8	7	23	23	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	
8	7	23	23	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	42			
8	7	24	24	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6	
8	7	24	24	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	43			
9	8	25	25	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	44			
9	8	26	26	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	45			
9	8	27	27	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	46			
9	8	25	25	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	47			
9	8	26	26	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	8	
9	8	26	26	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	48			
9	8	53/2	53/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	7	
9	8	27	27	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/2	#	
9	8	27	27	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	49			
10	9	29	29	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	50			
10	9	30	30	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	51			
10	9	31	31	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	52			
10	9	32	32	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	53			
10	9	29	29	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	54			
10	9	30	30	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6	5
10	9	30	30	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	55			
10	9	31	31	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	56			
10	9	32	32	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6	
10	9	32	32	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	57			
11	10	33	33	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	58			
11	10	34	34	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	59			
11	10	35	35	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	60			
11	10	36	36	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	61			
11	10	33	33	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	
11	10	33	33	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	62			
11	10	34	34	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	63			
11	10	35	35	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	#
11	10	35	35	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	64			
11	10	36	36	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	7	#
11	10	36	36	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	65			
12	11	37	37	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	66			
12	11	38	38	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	67			
12	11	39	39	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	68			
12	11	40	40	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	69			
12	11	37	37	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	70			
12	11	38	38	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	5\	#
12	11	38	38	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	71			
12	11	77/2	77/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	72			
12	11	39	39	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	
12	11	39	39	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	73			
12	11	40	40	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6\	
12	11	40	40	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	74			
13	12	41	41	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	75			
13	12	42	42	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	76			
13	12	43	43	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	77			
13	12	41	41	0.0	0	0	FiguredBass	4/4	2	1	0				1/8	5	4
13	12	41	41	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	78			
13	12	83/2	83/2	0.0	1/8	1/8	FiguredBass	4/4	2	1	0				1/8	6	_
13	12	42	42	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	7	#
13	12	42	42	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	79			
13	12	43	43	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	80			
