mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3
3	3	10	10	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	24				
3	3	11	11	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	25				
3	3	8	8	0.0	0	0	FiguredBass	4/4	2	1	0				1/8	6		
3	3	8	8	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	26				
3	3	17/2	17/2	0.0	1/8	1/8	FiguredBass	4/4	2	1	0				1/8	5		
3	3	9	9	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	8		
3	3	9	9	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	27				
3	3	19/2	19/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	h7		
3	3	10	10	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/8	5		
3	3	10	10	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	28				
3	3	21/2	21/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0				1/8	6\		
3	3	11	11	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	6		
3	3	11	11	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	29				
3	3	23/2	23/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	30				
4	4	12	12	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	31				
4	4	13	13	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	32				
4	4	14	14	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	33				
4	4	12	12	0.0	0	0	FiguredBass	4/4	2	1	0				1/8	6	5	
4	4	12	12	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	34				
4	4	25/2	25/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	35				
4	4	13	13	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	8		
4	4	13	13	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	36				
4	4	27/2	27/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	7		
4	4	14	14	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	37				
5	5	16	16	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	38				
5	5	17	17	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	39				
5	5	18	18	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	40				
5	5	37/2	37/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	41				
5	5	19	19	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	42				
5	5	16	16	0.0	0	0	FiguredBass	4/4	2	1	0				1/8	6		
5	5	16	16	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	43				
5	5	33/2	33/2	0.0	1/8	1/8	FiguredBass	4/4	2	1	0				1/8	5		
5	5	17	17	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	8		
5	5	17	17	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	44				
5	5	35/2	35/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	7		
5	5	18	18	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/8	6		
5	5	18	18	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	45				
5	5	37/2	37/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0				1/8	5		
5	5	19	19	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	46				
5	5	39/2	39/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	47				
6	6	20	20	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	48				
6	6	21	21	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	49				
6	6	22	22	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	50				
6	6	20	20	0.0	0	0	FiguredBass	4/4	2	1	0				1/8	8	6	5
6	6	20	20	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	51				
6	6	41/2	41/2	0.0	1/8	1/8	FiguredBass	4/4	2	1	0				1/8	7		
6	6	21	21	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	5	#	5
6	6	21	21	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	52				
6	6	43/2	43/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	7		
6	6	22	22	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	53				
7	7	24	24	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	54				
7	7	25	25	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	55				
7	7	26	26	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	56				
7	7	27	27	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	57				
7	7	25	25	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6		
7	7	26	26	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	58				
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	59				
7	7	27	27	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	6		
7	7	27	27	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	60				
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	61				
8	8	28	28	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	62				
8	8	29	29	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	63				
8	8	30	30	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	64				
8	8	31	31	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	65				
8	8	28	28	0.0	0	0	FiguredBass	4/4	2	1	0				1/8	7	5\	4
8	8	28	28	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	66				
8	8	57/2	57/2	0.0	1/8	1/8	FiguredBass	4/4	2	1	0				1/8	6	_	_
8	8	29	29	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	5\	#	
8	8	29	29	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	67				
8	8	59/2	59/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	7		
8	8	30	30	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	68				
8	8	31	31	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	69				
9	9	32	32	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	70				
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	71				
9	9	34	34	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	72				
9	9	35	35	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	73				
9	9	32	32	0.0	0	0	FiguredBass	4/4	2	1	0				1/8	6		
9	9	32	32	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	74				
9	9	65/2	65/2	0.0	1/8	1/8	FiguredBass	4/4	2	1	0				1/8	h7		
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	75				
9	9	33	33	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	76				
9	9	67/2	67/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	2		
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	77				
9	9	34	34	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6		
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	78				
9	9	71/2	71/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	6		
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	79				
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	80				
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	81				
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	82				
10	10	36	36	0.0	0	0	FiguredBass	4/4	2	1	0				1/8	6	5	
10	10	36	36	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	83				
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	84				
10	10	37	37	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	8		
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	85				
10	10	75/2	75/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	7		
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	86				
11	11	40	40	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	87				
11	11	41	41	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	88				
11	11	42	42	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	89				
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	90				
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	91				
11	11	81/2	81/2	0.0	1/8	1/8	FiguredBass	4/4	2	1	0				1/8	6	4\	2
11	11	81/2	81/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	92				
11	11	41	41	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	6		
11	11	41	41	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	93				
11	11	83/2	83/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	6h	4	2
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	94				
11	11	42	42	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/8	6		
11	11	42	42	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	95				
11	11	85/2	85/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0				1/8	7		
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	96				
11	11	43	43	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	97				
11	11	87/2	87/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	6		
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	98				
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	99				
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	100				
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	101				
12	12	44	44	0.0	0	0	FiguredBass	4/4	2	1	0				1/8	6	5	
12	12	44	44	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	102				
12	12	89/2	89/2	0.0	1/8	1/8	FiguredBass	4/4	2	1	0				1/8	_		
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	103				
12	12	45	45	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	8	#	
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	104				
12	12	91/2	91/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	7		
12	12	46	46	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	105				
