mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
7	7	26	26	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6	5		
7	7	26	26	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	19					
7	7	24	24	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	20					
7	7	26	26	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	21					
8	8	28	28	0.0	0	0	Chord	4/4	1	1	0	grace4	1/4	1	22					
8	8	28	28	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	23					
8	8	30	30	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	h7			
8	8	30	30	0.0	1/2	1/2	Chord	4/4	1	1	0	grace4	1/4	1	24					
8	8	30	30	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	25					
8	8	28	28	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	26					
8	8	30	30	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	27					
9	9	32	32	0.0	0	0	FiguredBass	4/4	1	1	0					1	9			
9	9	32	32	4.0	0	0	Chord	4/4	1	1	1		1	1	28					
9	9	32	32	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	7	#		
9	9	32	32	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	29					
9	9	34	34	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	30					
10	10	36	36	4.0	0	0	Chord	4/4	1	1	1		1	1	31					
10	10	36	36	4.0	0	0	Chord	4/4	2	1	1		1	1	32					
11	11	42	42	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
11	11	42	42	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	33					
11	11	42	42	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	34					
12	12	44	44	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	35					
12	12	46	46	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	36					
12	12	44	44	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	37					
12	12	46	46	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	38					
13	13	48	48	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6			
13	13	48	48	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	39					
13	13	50	50	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	40					
13	13	48	48	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	41					
13	13	50	50	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	42					
14	14	52	52	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	5__	3	8	
14	14	52	52	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	43					
14	14	54	54	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2		4__	7__	
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	44					
14	14	56	56	0.0	1	1	FiguredBass	4/4	1	1	0					1/2		4__	7__	
14	14	58	58	0.0	3/2	3/2	FiguredBass	4/4	1	1	0					1/2	_	_	_	
14	14	60	60	0.0	2	2	FiguredBass	4/4	1	1	0					1/2	5	3	8	
14	14	52	52	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	45					
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	46					
15	15	58	58	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	47					
15	15	58	58	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	48					
16	16	60	60	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6	5		
16	16	60	60	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	49					
16	16	62	62	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	9			
16	16	62	62	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	50					
16	16	60	60	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	8			
16	16	60	60	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	51					
16	16	62	62	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/2	8			
16	16	62	62	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	52					
17	17	64	64	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6	5		
17	17	64	64	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	53					
17	17	66	66	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	4	2		
17	17	66	66	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	54					
17	17	68	68	0.0	1	1	FiguredBass	4/4	1	1	0					1/2	6			
17	17	64	64	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	55					
17	17	66	66	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	56					1
17	17	67	67	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	57					
18	18	68	68	0.0	0	0	FiguredBass	4/4	1	1	0					1	5__	4	8__	
18	18	68	68	4.0	0	0	Chord	4/4	1	1	1		1	1	58					
18	18	68	68	0.0	0	0	FiguredBass	4/4	2	1	0					1		3__		
18	18	68	68	4.0	0	0	Chord	4/4	2	1	1		1	1	59					
18	18	72	72	0.0	1	1	FiguredBass	4/4	2	1	0					1		3__		
18	18	76	76	0.0	2	2	FiguredBass	4/4	2	1	0					1	_	_	_	
18	18	80	80	0.0	3	3	FiguredBass	4/4	2	1	0					1	7			
19	19	72	72	0.0	0	0	FiguredBass	4/4	1	1	0					1	8	3		
19	19	72	72	4.0	0	0	Chord	4/4	1	1	1		1	1	60					
19	19	72	72	4.0	0	0	Chord	4/4	2	1	1		1	1	61					
