mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3
5	4	16	16	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	31				
5	4	13	13	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	32				
5	4	14	14	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	33				
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	34				
5	4	16	16	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6h		
5	4	16	16	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	35				
6	5	17	17	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	36				
6	5	18	18	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	37				
6	5	19	19	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	38				
6	5	20	20	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	39				
6	5	17	17	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	4	
6	5	17	17	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	40				
6	5	18	18	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	5	#	
6	5	18	18	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	41				
6	5	37/2	37/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	7	_	
6	5	19	19	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	?		
6	5	19	19	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	42				
6	5	20	20	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	43				
7	6	21	21	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	44				
7	6	22	22	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	45				
7	6	23	23	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	46				
7	6	24	24	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	47				
7	6	21	21	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6		
7	6	21	21	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	48				
7	6	22	22	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	?		
7	6	22	22	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	49				
7	6	23	23	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/8	8		
7	6	23	23	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	50				
7	6	47/2	47/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0				1/8	b7		
7	6	24	24	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	5	3	
7	6	24	24	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	51				
8	7	25	25	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	52				
8	7	26	26	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	53				
8	7	27	27	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	54				
8	7	28	28	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	55				
8	7	25	25	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	56				
8	7	26	26	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	57				
8	7	27	27	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	58				
8	7	28	28	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6		
8	7	28	28	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	59				
9	8	29	29	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	60				
9	8	59/2	59/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	61				
9	8	30	30	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	62				
9	8	31	31	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	63				
9	8	29	29	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	64				
9	8	30	30	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6		
9	8	30	30	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	65				
9	8	31	31	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	5	
9	8	31	31	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	66				
9	8	32	32	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	b7		
9	8	32	32	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	67				
10	9	33	33	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	68				
10	9	34	34	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	69				
10	9	35	35	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	70				
10	9	36	36	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	71				
10	9	33	33	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	72				
10	9	34	34	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6		
10	9	34	34	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	73				
10	9	35	35	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	74				
10	9	36	36	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	#		
10	9	36	36	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	75				
11	10	37	37	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	76				
11	10	38	38	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	77				
11	10	39	39	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	78				
11	10	37	37	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	79				
11	10	38	38	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6		
11	10	38	38	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	80				
11	10	39	39	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	4		
11	10	39	39	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	81				
11	10	40	40	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	?		
12	11	41	41	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	82				
12	11	42	42	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	83				
12	11	43	43	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	84				
12	11	44	44	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	85				
12	11	41	41	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6		
12	11	41	41	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	86				
12	11	42	42	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6\		
12	11	42	42	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	87				
12	11	43	43	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	4	
12	11	43	43	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	88				
12	11	44	44	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	8	5	#
12	11	44	44	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	89				
12	11	89/2	89/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	7	_	_
13	12	45	45	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	90				
13	12	47	47	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	91				
13	12	48	48	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	92				
13	12	97/2	97/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	93				
13	12	45	45	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	94				
13	12	47	47	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6		
13	12	47	47	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	95				
13	12	48	48	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	5		
13	12	48	48	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	96				
13	12	97/2	97/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	6		
14	13	49	49	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	97				
14	13	50	50	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	98				
14	13	51	51	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	99				
14	13	49	49	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	?		
14	13	49	49	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	100				
14	13	50	50	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	8	5	#
14	13	50	50	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	101				
14	13	101/2	101/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	7	_	_
14	13	51	51	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	102				
