mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3
3	3	10	10	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	19				
3	3	11	11	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	20				
3	3	8	8	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	21				
3	3	9	9	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	5		
3	3	9	9	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	22				
3	3	19/2	19/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	4	3	
3	3	10	10	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/8	6		
3	3	10	10	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	23				
3	3	21/2	21/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0				1/8	6\		
3	3	11	11	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	8		
3	3	11	11	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	24				
3	3	23/2	23/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	h7		
4	4	12	12	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	25				
4	4	13	13	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	26				
4	4	14	14	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	27				
4	4	12	12	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	28				
4	4	13	13	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	h		
4	4	13	13	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	29				
4	4	14	14	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	5	
4	4	14	14	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	30				
4	4	15	15	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	8		
4	4	15	15	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	31				
4	4	31/2	31/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	7		
5	5	16	16	4.0	0	0	Chord	4/4	1	1	1	1	1	32				
5	5	16	16	4.0	0	0	Chord	4/4	2	1	1	1	1	33				
6	6	20	20	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	34				
6	6	20	20	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	35				
7	7	21	21	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	36				
7	7	22	22	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	37				
7	7	23	23	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	38				
7	7	24	24	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	39				
7	7	21	21	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	4	
7	7	21	21	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	40				
7	7	22	22	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	h7	5	
7	7	22	22	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	41				
7	7	23	23	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	42				
7	7	24	24	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	#		
7	7	24	24	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	43				
8	8	25	25	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	44				
8	8	51/2	51/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	45				
8	8	26	26	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	46				
8	8	27	27	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	47				
8	8	28	28	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	48				
8	8	25	25	0.0	0	0	FiguredBass	4/4	2	1	0				1/8	5	3	
8	8	25	25	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	49				
8	8	51/2	51/2	0.0	1/8	1/8	FiguredBass	4/4	2	1	0				1/8	6	4	2
8	8	26	26	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	6		
8	8	26	26	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	50				
8	8	53/2	53/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	51				
8	8	27	27	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	52				
8	8	28	28	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	4	2	
8	8	28	28	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	53				
9	9	29	29	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	54				
9	9	30	30	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	55				
9	9	31	31	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	56				
9	9	32	32	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	57				
9	9	29	29	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6		
9	9	29	29	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	58				
9	9	30	30	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	4	3	
9	9	30	30	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	59				
9	9	31	31	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	60				
9	9	32	32	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6		
9	9	32	32	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	61				
10	10	33	33	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	62				
10	10	34	34	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	63				
10	10	35	35	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	64				
10	10	36	36	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	65				
10	10	73/2	73/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	66				
10	10	33	33	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	67				
10	10	34	34	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6		
10	10	34	34	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	68				
10	10	35	35	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	#		
10	10	35	35	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	69				
10	10	36	36	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	70				
11	11	37	37	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	71				
11	11	38	38	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	72				
11	11	39	39	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	73				
11	11	79/2	79/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	74				
11	11	40	40	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	75				
11	11	37	37	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6		
11	11	37	37	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	76				
11	11	38	38	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	77				
11	11	39	39	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/8	8		
11	11	39	39	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	78				
11	11	79/2	79/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0				1/8	7		
11	11	40	40	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	79				
12	12	41	41	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	80				
12	12	43	43	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	81				
12	12	41	41	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	5	
12	12	41	41	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	82				
12	12	42	42	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	8		
12	12	42	42	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	83				
12	12	85/2	85/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	7		
12	12	43	43	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	84				
