mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
14	14	52	52	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	47					
14	14	54	54	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/2	7			
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	48					
15	15	56	56	0.0	0	0	FiguredBass	4/4	1	1	0					1	8	3		
15	15	56	56	4.0	0	0	Chord	4/4	1	1	1		1	1	49					
15	15	56	56	4.0	0	0	Chord	4/4	2	1	1		1	1	50					
16	16	60	60	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	51					
16	16	62	62	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	52					
16	16	60	60	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	53					
16	16	62	62	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	54					
17	17	64	64	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	h			
17	17	64	64	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	55					
17	17	66	66	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	4	2		
17	17	66	66	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	56					
17	17	64	64	4.0	0	0	Chord	4/4	2	1	1		1	1	57					
18	18	68	68	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6			
18	18	68	68	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	58					
18	18	70	70	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6h	4		
18	18	70	70	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	59					
18	18	68	68	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	60					
18	18	70	70	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	61					
19	19	72	72	0.0	0	0	FiguredBass	4/4	1	1	0					1	6h	5		
19	19	72	72	4.0	0	0	Chord	4/4	1	1	1		1	1	62					
19	19	72	72	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	_	_	_	
19	19	72	72	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	63					
19	19	74	74	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/2	7			
19	19	74	74	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	64					
19	19	76	76	0.0	1	1	FiguredBass	4/4	2	1	0					1/2	7			
19	19	78	78	0.0	3/2	3/2	FiguredBass	4/4	2	1	0					1/2	5h__	#3__	8	
20	20	76	76	0.0	0	0	FiguredBass	4/4	1	1	0					1	8	#		
20	20	76	76	4.0	0	0	Chord	4/4	1	1	1		1	1	65					
20	20	76	76	4.0	0	0	Chord	4/4	2	1	1		1	1	66					
21	21	80	80	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	67					
21	21	82	82	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
21	21	82	82	0.0	1/2	1/2	Chord	4/4	1	1	0	grace4	1/4	1	68					
21	21	82	82	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	69					
21	21	80	80	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	70					
21	21	82	82	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	71					
22	22	84	84	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6			
22	22	84	84	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	72					
22	22	86	86	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6	4		
22	22	86	86	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	73					
22	22	84	84	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	74					
22	22	86	86	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	75					
23	23	88	88	0.0	0	0	FiguredBass	4/4	1	1	0					1	6	5	h	
23	23	88	88	4.0	0	0	Chord	4/4	1	1	1		1	1	76					
23	23	88	88	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	7h			
23	23	88	88	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	77					
23	23	90	90	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/2	7h			
23	23	90	90	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	78					
23	23	92	92	0.0	1	1	FiguredBass	4/4	2	1	0					1/2	#3	8		
24	24	92	92	0.0	0	0	FiguredBass	4/4	1	1	0					1	8	3		
24	24	92	92	4.0	0	0	Chord	4/4	1	1	1		1	1	79					
24	24	92	92	4.0	0	0	Chord	4/4	2	1	1		1	1	80					
