mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
5	5	16	16	4.0	0	0	Chord	4/4	1	1	1		1	1	15					
5	5	16	16	4.0	0	0	Chord	4/4	2	1	1		1	1	16					
6	6	22	22	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	8	3__		
6	6	22	22	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	17					
6	6	20	20	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	7__			
6	6	22	22	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/2	7__			
6	6	22	22	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	18					
7	7	24	24	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	_	_		
7	7	24	24	0.0	0	0	Chord	4/4	1	1	0	grace4	1/4	1	19					
7	7	24	24	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	20					
7	7	26	26	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6	4		
7	7	26	26	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
7	7	26	26	0.0	1/2	1/2	Chord	4/4	1	1	0	grace4	1/4	1	21					
7	7	26	26	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	22					
7	7	24	24	0.0	0	0	FiguredBass	4/4	2	1	0					1/4	4	2		
7	7	24	24	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	23					
7	7	25	25	0.0	1/4	1/4	FiguredBass	4/4	2	1	0					1/4	6			
7	7	25	25	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	24					
7	7	26	26	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	25					0
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	26					
8	8	28	28	0.0	0	0	Chord	4/4	1	1	0	grace4	1/4	1	27					
8	8	28	28	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	28					
8	8	30	30	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
8	8	30	30	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	29					
8	8	28	28	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	30					1
8	8	29	29	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	31					
8	8	30	30	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	32					2
8	8	31	31	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	33					
9	9	32	32	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	5__	3__		
9	9	32	32	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	34					3
9	9	34	34	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	_	_		
9	9	34	34	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	35					
9	9	32	32	0.0	0	0	FiguredBass	4/4	2	1	0					1/4	6	5		
9	9	32	32	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	36					
9	9	33	33	2.0	1/4	1/4	Chord	4/4	2	1	1/2		1/2	1	37					
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	38					
10	10	36	36	0.0	0	0	FiguredBass	4/4	1	1	0					1	8	5	3	
10	10	36	36	4.0	0	0	Chord	4/4	1	1	1		1	1	39					
10	10	36	36	4.0	0	0	Chord	4/4	2	1	1		1	1	40					
11	11	42	42	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
11	11	42	42	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	41					
11	11	42	42	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	42					
12	12	44	44	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	7			
12	12	44	44	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	43					
12	12	46	46	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	44					
12	12	48	48	0.0	1	1	FiguredBass	4/4	1	1	0					1/2	6			
12	12	44	44	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	45					
12	12	46	46	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	46					
13	13	48	48	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	4	3		
13	13	48	48	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	47					
13	13	50	50	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6	4		
13	13	50	50	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	48					
13	13	48	48	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	49					
13	13	50	50	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	50					
14	14	52	52	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	51					4
14	14	53	53	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	52					
14	14	54	54	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	#3	8		
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	53					
14	14	52	52	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	7			
14	14	52	52	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	54					
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	55					
15	15	56	56	0.0	0	0	FiguredBass	4/4	1	1	0					1	8	3		
15	15	56	56	4.0	0	0	Chord	4/4	1	1	1		1	1	56					
15	15	56	56	4.0	0	0	Chord	4/4	2	1	1		1	1	57					
16	16	62	62	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	58					
16	16	62	62	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	59					
17	17	64	64	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	60					
17	17	66	66	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6	h		
17	17	66	66	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	61					
17	17	64	64	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	62					
17	17	66	66	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	63					
18	18	68	68	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	64					
18	18	70	70	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	65					5
18	18	71	71	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	66					
18	18	68	68	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	67					
18	18	70	70	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	68					
19	19	72	72	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	#			
19	19	72	72	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	69					
19	19	74	74	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	70					
19	19	72	72	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	71					
19	19	74	74	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	72					
20	20	76	76	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	73					6
20	20	78	78	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	#3	8		
20	20	78	78	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	74					
20	20	76	76	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	7			
20	20	76	76	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	75					7
20	20	78	78	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	76					
21	21	80	80	4.0	0	0	Chord	4/4	1	1	1		1	1	77					
21	21	80	80	4.0	0	0	Chord	4/4	2	1	1		1	1	78					
22	22	86	86	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	5			
22	22	86	86	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	79					
22	22	84	84	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	6			
22	22	86	86	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/2	6			
22	22	86	86	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	80					
23	23	88	88	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6			
23	23	88	88	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	81					
23	23	90	90	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	5__	4		
23	23	90	90	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	82					
23	23	88	88	0.0	0	0	FiguredBass	4/4	2	1	0					1/4		3__		
23	23	88	88	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	83					8
23	23	89	89	0.0	1/4	1/4	FiguredBass	4/4	2	1	0					1/4		3__		
23	23	89	89	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	84					
23	23	90	90	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/4	_	_		
23	23	90	90	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	85					
24	24	92	92	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	86					
24	24	94	94	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
24	24	94	94	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	87					
24	24	92	92	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	88					
24	24	94	94	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	89					
25	25	96	96	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6			
25	25	96	96	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	90					9
25	25	98	98	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	91					
25	25	96	96	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	92					
25	25	98	98	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	93					10
25	25	99	99	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	94					
26	26	100	100	0.0	0	0	FiguredBass	4/4	1	1	0					1	6	h5		
26	26	100	100	4.0	0	0	Chord	4/4	1	1	1		1	1	95					
26	26	100	100	0.0	0	0	FiguredBass	4/4	2	1	0					1/4	5	3		
26	26	100	100	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	96					11
26	26	101	101	0.0	1/4	1/4	FiguredBass	4/4	2	1	0					1/4	5	3		
26	26	101	101	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	97					
26	26	102	102	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/4	5	3		
26	26	102	102	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	98					
26	26	103	103	0.0	3/4	3/4	FiguredBass	4/4	2	1	0					1/4	6	4		
