mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
4	4	13	13	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	14					
4	4	14	14	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/4	7			
4	4	14	14	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	15					
4	4	15	15	0.0	3/4	3/4	FiguredBass	4/4	2	1	0					1/4	8			
5	5	16	16	0.0	0	0	FiguredBass	4/4	1	1	0					1	8	3		
5	5	16	16	4.0	0	0	Chord	4/4	1	1	1		1	1	16					
5	5	16	16	4.0	0	0	Chord	4/4	2	1	1		1	1	17					
6	6	22	22	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
6	6	22	22	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	18					
6	6	22	22	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	19					
7	7	24	24	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	8			
7	7	24	24	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	20					
7	7	26	26	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	7			
7	7	26	26	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	21					
7	7	28	28	0.0	1	1	FiguredBass	4/4	1	1	0					1/2	7			
7	7	30	30	0.0	3/2	3/2	FiguredBass	4/4	1	1	0					1/2	6			
7	7	24	24	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	5			
7	7	24	24	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	22					
7	7	26	26	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/2	5			
7	7	26	26	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	23					
8	8	28	28	0.0	0	0	Chord	4/4	1	1	0	grace4	1/4	1	24					
8	8	28	28	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	25					
8	8	30	30	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	h7			
8	8	30	30	0.0	1/2	1/2	Chord	4/4	1	1	0	grace4	1/4	1	26					
8	8	30	30	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	27					
8	8	28	28	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	28					
8	8	30	30	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	29					
9	9	32	32	0.0	0	0	FiguredBass	4/4	1	1	0					1	9			
9	9	32	32	4.0	0	0	Chord	4/4	1	1	1		1	1	30					
9	9	32	32	0.0	0	0	FiguredBass	4/4	2	1	0					1	8			
9	9	32	32	4.0	0	0	Chord	4/4	2	1	1		1	1	31					
10	10	36	36	0.0	0	0	FiguredBass	4/4	1	1	0					1	5__	4		
10	10	36	36	4.0	0	0	Chord	4/4	1	1	1		1	1	32					
10	10	36	36	0.0	0	0	FiguredBass	4/4	2	1	0					1		#__		
10	10	36	36	4.0	0	0	Chord	4/4	2	1	1		1	1	33					
10	10	40	40	0.0	1	1	FiguredBass	4/4	2	1	0					1		#__		
10	10	44	44	0.0	2	2	FiguredBass	4/4	2	1	0					1	_	_		
11	11	42	42	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	#			
11	11	42	42	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	34					
11	11	42	42	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	35					
12	12	44	44	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	36					
12	12	46	46	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	37					
12	12	44	44	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	5			
12	12	44	44	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	38					
12	12	46	46	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/2	5			
12	12	46	46	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	39					
13	13	48	48	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	7			
13	13	48	48	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	40					
13	13	50	50	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	h6			
13	13	50	50	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	41					
13	13	52	52	0.0	1	1	FiguredBass	4/4	1	1	0					1/2	h6			
13	13	54	54	0.0	3/2	3/2	FiguredBass	4/4	1	1	0					1/2	9			
13	13	48	48	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	8			
13	13	48	48	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	42					
13	13	50	50	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/2	8			
13	13	50	50	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	43					
14	14	52	52	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	5	3		
14	14	52	52	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	44					
14	14	54	54	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	5__	4		
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	45					
14	14	52	52	0.0	0	0	FiguredBass	4/4	2	1	0					1/4		3__		
14	14	52	52	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	46					
14	14	53	53	0.0	1/4	1/4	FiguredBass	4/4	2	1	0					1/4		3__		
14	14	53	53	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	47					
14	14	54	54	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/4	_	_		
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	48					
14	14	55	55	0.0	3/4	3/4	FiguredBass	4/4	2	1	0					1/4	6	5		
15	15	58	58	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	8			
15	15	58	58	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	49					
15	15	56	56	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	h7			
15	15	58	58	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/2	h7			
15	15	58	58	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	50					
16	16	60	60	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6	4		
16	16	60	60	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	51					
16	16	62	62	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2		6__		
16	16	62	62	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	52					
16	16	60	60	0.0	0	0	FiguredBass	4/4	2	1	0					1/4	#6			
16	16	60	60	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	53					
16	16	61	61	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	54					
16	16	62	62	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	55					
16	16	63	63	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	56					
17	17	64	64	0.0	0	0	FiguredBass	4/4	1	1	0					1/2		_		
17	17	64	64	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	57					
17	17	66	66	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	5__	4		
17	17	66	66	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2		3__		
17	17	66	66	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	58					
17	17	68	68	0.0	1	1	FiguredBass	4/4	1	1	0					1/2		3__		
17	17	70	70	0.0	3/2	3/2	FiguredBass	4/4	1	1	0					1/2	_	_		
17	17	72	72	0.0	2	2	FiguredBass	4/4	1	1	0					1/2	6__	4__		
17	17	64	64	0.0	0	0	FiguredBass	4/4	2	1	0					3/4	_	_		
17	17	64	64	3.0	0	0	Chord	4/4	2	1	3/4		1/2	3/2	59					
17	17	67	67	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	60					
18	18	68	68	0.0	0	0	FiguredBass	4/4	1	1	0					1	5__	4	8__	
18	18	68	68	4.0	0	0	Chord	4/4	1	1	1		1	1	61					
18	18	68	68	0.0	0	0	FiguredBass	4/4	2	1	0					1/2		3__		
18	18	68	68	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	62					
18	18	70	70	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/2			_	
18	18	70	70	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	63					
18	18	72	72	0.0	1	1	FiguredBass	4/4	2	1	0					1/2			7	
18	18	74	74	0.0	3/2	3/2	FiguredBass	4/4	2	1	0					1/2	_	_		
18	18	76	76	0.0	2	2	FiguredBass	4/4	2	1	0					1/2		3__		
19	19	72	72	0.0	0	0	FiguredBass	4/4	1	1	0					1	8	3		
19	19	72	72	4.0	0	0	Chord	4/4	1	1	1		1	1	64					
19	19	72	72	4.0	0	0	Chord	4/4	2	1	1		1	1	65					
