mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
7	7	24	24	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	4	2		
7	7	24	24	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	20					
7	7	26	26	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
7	7	26	26	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	21					
7	7	24	24	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	22					
7	7	26	26	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	23					
8	8	28	28	0.0	0	0	FiguredBass	4/4	1	1	0					1	6h	4	3	
8	8	28	28	4.0	0	0	Chord	4/4	1	1	1		1	1	24					
8	8	28	28	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	b7			
8	8	28	28	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	25					
8	8	30	30	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/2	b7			
8	8	30	30	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	26					
8	8	32	32	0.0	1	1	FiguredBass	4/4	2	1	0					1/2	8			
9	9	32	32	0.0	0	0	FiguredBass	4/4	1	1	0					1	8	3		
9	9	32	32	4.0	0	0	Chord	4/4	1	1	1		1	1	27					
9	9	32	32	4.0	0	0	Chord	4/4	2	1	1		1	1	28					
10	10	38	38	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6	5		
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	29					
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	30					
11	11	40	40	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	4h	b		
11	11	40	40	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	31					
11	11	42	42	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
11	11	42	42	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	32					
11	11	40	40	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	33					
11	11	42	42	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	34					
12	12	44	44	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	7			
12	12	44	44	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	35					
12	12	46	46	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	7			
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	36					
12	12	44	44	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	37					
12	12	46	46	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	38					
13	13	48	48	4.0	0	0	Chord	4/4	1	1	1		1	1	39					
13	13	48	48	4.0	0	0	Chord	4/4	2	1	1		1	1	40					
14	14	54	54	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	4	2		
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	41					
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	42					
15	15	56	56	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6			
15	15	56	56	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	43					
15	15	58	58	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6	4		
15	15	58	58	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	44					
15	15	56	56	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	45					
15	15	58	58	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	46					
16	16	60	60	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6	5		
16	16	60	60	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	47					
16	16	62	62	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	4h	b		
16	16	62	62	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	48					
16	16	60	60	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	49					
16	16	62	62	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	50					
17	17	64	64	0.0	0	0	FiguredBass	4/4	1	1	0					1	6			
17	17	64	64	4.0	0	0	Chord	4/4	1	1	1		1	1	51					
17	17	64	64	4.0	0	0	Chord	4/4	2	1	1		1	1	52					
18	18	70	70	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	53					
18	18	70	70	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	54					
19	19	72	72	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	8			
19	19	72	72	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	55					
19	19	74	74	0.0	1/2	1/2	FiguredBass	4/4	1	1	0						7			
19	19	74	74	0.0	1/2	1/2	FiguredBass	4/4	1	1	0						7			
19	19	74	74	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	b7			
19	19	74	74	0.0	1/2	1/2	Chord	4/4	1	1	0	grace4	1/4	1	56					
19	19	74	74	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	57					
19	19	72	72	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	58					
19	19	74	74	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	59					
20	20	76	76	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	60					
20	20	78	78	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
20	20	78	78	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	61					
20	20	76	76	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	62					
20	20	78	78	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	63					
21	21	80	80	0.0	0	0	FiguredBass	4/4	1	1	0					1	9			
21	21	80	80	4.0	0	0	Chord	4/4	1	1	1		1	1	64					
21	21	80	80	0.0	0	0	FiguredBass	4/4	2	1	0					1	8			
21	21	80	80	4.0	0	0	Chord	4/4	2	1	1		1	1	65					
21	21	84	84	0.0	1	1	FiguredBass	4/4	2	1	0					1	8			
22	22	86	86	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	4	2		
22	22	86	86	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	66					
22	22	86	86	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	67					
23	23	88	88	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6			
23	23	88	88	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	68					
23	23	90	90	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6	4		
23	23	90	90	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	69					
23	23	88	88	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	70					
23	23	90	90	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	71					
24	24	92	92	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6	5		
24	24	92	92	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	72					
24	24	94	94	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	b			
24	24	94	94	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	73					
24	24	92	92	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	74					
24	24	94	94	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	75					1
24	24	95	95	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	76					
25	25	96	96	0.0	0	0	FiguredBass	4/4	1	1	0					1	6	5b		
25	25	96	96	4.0	0	0	Chord	4/4	1	1	1		1	1	77					
25	25	96	96	0.0	0	0	FiguredBass	4/4	2	1	0					1/4	5	3		
25	25	96	96	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	78					2
25	25	97	97	0.0	1/4	1/4	FiguredBass	4/4	2	1	0					1/4	5	3		
25	25	97	97	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	79					
25	25	98	98	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/4	5	3		
25	25	98	98	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	80					
25	25	99	99	0.0	3/4	3/4	FiguredBass	4/4	2	1	0					1/4	6	4		
