mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
1	0	0	0	1.0	0	3/4	Chord	4/4	1	1	1/4	1/4	1	0			
1	0	0	0	0.0	0	3/4	FiguredBass	4/4	2	1	0				1/4	h	
1	0	0	0	1.0	0	3/4	Chord	4/4	2	1	1/4	1/4	1	1			
2	1	1	1	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	2			
2	1	2	2	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	3			
2	1	3	3	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	4			
2	1	4	4	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	5			
2	1	1	1	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	6			
2	1	2	2	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	4\	2
2	1	2	2	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	7			
2	1	3	3	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/8	6	3
2	1	3	3	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	8			
2	1	7/2	7/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0				1/8	_	4
2	1	4	4	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6\	
2	1	4	4	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	9			
3	2	5	5	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	10			
3	2	6	6	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	11			
3	2	7	7	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	12			
3	2	8	8	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	13			
3	2	5	5	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	14			
3	2	6	6	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	8	#
3	2	6	6	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	15			
3	2	13/2	13/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	7	
3	2	7	7	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	16			
3	2	8	8	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	5h	
3	2	8	8	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	17			
4	3	9	9	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	18			
4	3	10	10	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	19			
4	3	11	11	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	20			
4	3	23/2	23/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	21			
4	3	12	12	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	22			
4	3	9	9	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	
4	3	9	9	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	23			
4	3	10	10	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	24			
4	3	11	11	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/8	6	
4	3	11	11	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	25			
4	3	23/2	23/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0				1/8	5	
4	3	12	12	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	26			
5	4	13	13	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	27			
5	4	14	14	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	28			
5	4	15	15	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	29			
5	4	13	13	0.0	0	0	FiguredBass	4/4	2	1	0				1/8	8	
5	4	13	13	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	30			
5	4	27/2	27/2	0.0	1/8	1/8	FiguredBass	4/4	2	1	0				1/8	b7	
5	4	14	14	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	8	
5	4	14	14	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	31			
5	4	29/2	29/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	7	
5	4	15	15	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	#	
5	4	15	15	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	32			
6	5	16	16	1.0	0	3/4	Chord	4/4	1	1	1/4	1/4	1	33			
6	5	16	16	1.0	0	3/4	Chord	4/4	2	1	1/4	1/4	1	34			
7	6	17	17	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	35			
7	6	18	18	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	36			
7	6	19	19	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	37			
7	6	20	20	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	38			
7	6	17	17	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	39			
7	6	18	18	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	#	
7	6	18	18	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	40			
7	6	37/2	37/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	41			
7	6	19	19	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	
7	6	19	19	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	42			
7	6	20	20	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6\	
7	6	20	20	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	43			
8	7	21	21	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	44			
8	7	22	22	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	45			
8	7	23	23	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	46			
8	7	24	24	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	47			
8	7	21	21	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	48			
8	7	22	22	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	8	#
8	7	22	22	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	49			
8	7	45/2	45/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	7	
8	7	23	23	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	50			
8	7	24	24	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	4	2
8	7	24	24	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	51			
9	8	25	25	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	52			
9	8	26	26	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	53			
9	8	27	27	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	54			
9	8	28	28	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	55			
9	8	25	25	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	
9	8	25	25	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	56			
9	8	26	26	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	57			
9	8	27	27	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	58			
9	8	28	28	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	8	
9	8	28	28	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	59			
9	8	57/2	57/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	b7	
10	9	29	29	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	60			
