mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	21					
8	8	28	28	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6__	5__		
8	8	28	28	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	22					
8	8	30	30	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	_	_		
8	8	30	30	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	23					
8	8	32	32	0.0	1	1	FiguredBass	4/4	1	1	0					1/2	#3	8		
8	8	28	28	0.0	0	0	FiguredBass	4/4	2	1	0					1/4	7			
8	8	28	28	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	24					1
8	8	29	29	0.0	1/4	1/4	FiguredBass	4/4	2	1	0					1/4	7			
8	8	29	29	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	25					
8	8	30	30	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	26					
9	9	32	32	0.0	0	0	FiguredBass	4/4	1	1	0					1	8	h		
9	9	32	32	4.0	0	0	Chord	4/4	1	1	1		1	1	27					
9	9	32	32	4.0	0	0	Chord	4/4	2	1	1		1	1	28					
10	10	38	38	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6	5		
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	29					
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	30					
11	11	40	40	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	9			
11	11	40	40	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	31					
11	11	42	42	0.0	1/2	1/2	FiguredBass	4/4	1	1	0						8			
11	11	42	42	0.0	1/2	1/2	FiguredBass	4/4	1	1	0						8			
11	11	42	42	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	7			
11	11	42	42	0.0	1/2	1/2	Chord	4/4	1	1	0	grace4	1/4	1	32					
11	11	42	42	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	33					
11	11	40	40	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	6			
11	11	40	40	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	34					
11	11	42	42	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/2	6			
11	11	42	42	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	35					
12	12	44	44	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	9			
12	12	44	44	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	36					
12	12	46	46	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	37					
12	12	48	48	0.0	1	1	FiguredBass	4/4	1	1	0					1/2	6			
12	12	50	50	0.0	3/2	3/2	FiguredBass	4/4	1	1	0					1/2	6__			
12	12	44	44	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	_			
12	12	44	44	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	38					
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	39					2
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	40					
13	13	48	48	0.0	0	0	FiguredBass	4/4	1	1	0					1	8__	8	3	
13	13	48	48	4.0	0	0	Chord	4/4	1	1	1		1	1	41					
13	13	48	48	0.0	0	0	FiguredBass	4/4	2	1	0					1		b7__	5__	
13	13	48	48	4.0	0	0	Chord	4/4	2	1	1		1	1	42					
13	13	52	52	0.0	1	1	FiguredBass	4/4	2	1	0					1		b7__	5__	
13	13	56	56	0.0	2	2	FiguredBass	4/4	2	1	0					1			_	
13	13	60	60	0.0	3	3	FiguredBass	4/4	2	1	0					1			4__	
13	13	64	64	0.0	4	4	FiguredBass	4/4	2	1	0					1		_		
13	13	68	68	0.0	5	5	FiguredBass	4/4	2	1	0					1		6		
13	13	72	72	0.0	6	6	FiguredBass	4/4	2	1	0					1			_	
14	14	52	52	0.0	0	0	FiguredBass	4/4	1	1	0					1		6	4	
14	14	52	52	4.0	0	0	Chord	4/4	1	1	1		1	1	43					
14	14	52	52	0.0	0	0	FiguredBass	4/4	2	1	0					1	_			
14	14	52	52	4.0	0	0	Chord	4/4	2	1	1		1	1	44					
14	14	56	56	0.0	1	1	FiguredBass	4/4	2	1	0					1	5	3		
14	14	60	60	0.0	2	2	FiguredBass	4/4	2	1	0					1	5	3		
15	15	58	58	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6	b5		
15	15	58	58	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	45					
15	15	58	58	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	46					
16	16	60	60	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6			
16	16	60	60	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	47					
16	16	62	62	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	b7			
16	16	62	62	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	48					
16	16	60	60	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	49					
16	16	62	62	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	50					
17	17	64	64	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	9			
17	17	64	64	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	51					
17	17	66	66	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	7			
17	17	66	66	0.0	1/2	1/2	Chord	4/4	1	1	0	grace4	1/4	1	52					
17	17	66	66	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	53					
17	17	64	64	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	54					
17	17	66	66	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	55					
18	18	68	68	0.0	0	0	FiguredBass	4/4	1	1	0					1	3	1		
18	18	68	68	4.0	0	0	Chord	4/4	1	1	1		1	1	56					
18	18	68	68	4.0	0	0	Chord	4/4	2	1	1		1	1	57					
19	19	74	74	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	b7	5		
19	19	74	74	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	58					
19	19	74	74	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	59					
20	20	76	76	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	9			
20	20	76	76	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	60					
20	20	78	78	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
20	20	78	78	0.0	1/2	1/2	Chord	4/4	1	1	0	grace4	1/4	1	61					
20	20	78	78	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	62					
20	20	76	76	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	5			
20	20	76	76	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	63					
20	20	78	78	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/2	5			
20	20	78	78	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	64					
21	21	80	80	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	5	3		
21	21	80	80	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	65					
21	21	82	82	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6	4		
21	21	82	82	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	66					
21	21	84	84	0.0	1	1	FiguredBass	4/4	1	1	0					1/2	6	4		
21	21	86	86	0.0	3/2	3/2	FiguredBass	4/4	1	1	0					1/2	5	3		
21	21	80	80	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	67					
21	21	82	82	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	68					
22	22	84	84	0.0	0	0	FiguredBass	4/4	1	1	0					1	4			
22	22	84	84	4.0	0	0	Chord	4/4	1	1	1		1	1	69					
22	22	84	84	0.0	0	0	FiguredBass	4/4	2	1	0					1	#			
22	22	84	84	4.0	0	0	Chord	4/4	2	1	1		1	1	70					
23	23	88	88	0.0	0	0	FiguredBass	4/4	1	1	0					1	h7			
23	23	88	88	4.0	0	0	Chord	4/4	1	1	1		1	1	71					
23	23	88	88	4.0	0	0	Chord	4/4	2	1	1		1	1	72					
24	24	94	94	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2		6__	4	
24	24	94	94	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	73					
24	24	92	92	0.0	0	0	FiguredBass	4/4	2	1	0					1/2			b__	
24	24	94	94	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/2			b__	
24	24	94	94	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	74					
25	25	96	96	0.0	0	0	FiguredBass	4/4	1	1	0					1/2		_	_	
25	25	96	96	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	75					
25	25	98	98	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	7__	4__	2__	
25	25	98	98	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2			_	
25	25	98	98	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	76					
25	25	100	100	0.0	1	1	FiguredBass	4/4	1	1	0					1/2			b2	
25	25	102	102	0.0	3/2	3/2	FiguredBass	4/4	1	1	0					1/2	_	_		
25	25	104	104	0.0	2	2	FiguredBass	4/4	1	1	0					1/2	6__	4__	8	
25	25	96	96	0.0	0	0	FiguredBass	4/4	2	1	0					1/2			7__	
25	25	96	96	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	77					
25	25	98	98	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/2			7__	
25	25	98	98	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	78					
26	26	100	100	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	_	_	_	
26	26	100	100	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	79					
26	26	102	102	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	5	8		
26	26	102	102	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
26	26	102	102	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	80					
26	26	100	100	0.0	0	0	FiguredBass	4/4	2	1	0					1/4	4	2		
26	26	100	100	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	81					
26	26	101	101	0.0	1/4	1/4	FiguredBass	4/4	2	1	0					1/4	6	4	3	
26	26	101	101	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	82					
26	26	102	102	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	83					
26	26	103	103	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	84					
27	27	104	104	0.0	0	0	Chord	4/4	1	1	0	grace4	1/4	1	85					
27	27	104	104	4.0	0	0	Chord	4/4	1	1	1		1	1	86					
27	27	104	104	4.0	0	0	Chord	4/4	2	1	1		1	1	87					
28	28	108	108	4.0	0	0	Chord	4/4	1	1	1		1	1	88					
28	28	108	108	4.0	0	0	Chord	4/4	2	1	1		1	1	89					
