mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
7	7	24	24	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	4	2		
7	7	24	24	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	16					
7	7	26	26	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
7	7	26	26	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	17					
7	7	24	24	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	18					
7	7	26	26	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	19					
8	8	28	28	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	9			
8	8	28	28	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	20					
8	8	30	30	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
8	8	30	30	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	21					
8	8	28	28	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	22					0
8	8	29	29	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	23					
8	8	30	30	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	24					
9	9	32	32	4.0	0	0	Chord	4/4	1	1	1		1	1	25					
9	9	32	32	4.0	0	0	Chord	4/4	2	1	1		1	1	26					
10	10	38	38	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	27					
10	10	38	38	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	28					1
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	29					
11	11	40	40	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	5	3		
11	11	40	40	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	30					
11	11	42	42	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	4	3		
11	11	42	42	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	31					
11	11	40	40	4.0	0	0	Chord	4/4	2	1	1		1	1	32					
12	12	44	44	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6			
12	12	44	44	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	33					
12	12	46	46	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	34					
12	12	44	44	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	35					
12	12	46	46	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	36					
13	13	48	48	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6	4		
13	13	48	48	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	37					
13	13	50	50	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	h7	#		
13	13	50	50	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	38					
13	13	48	48	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	39					2
13	13	50	50	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	40					
14	14	52	52	0.0	0	0	FiguredBass	4/4	1	1	0					1	9			
14	14	52	52	4.0	0	0	Chord	4/4	1	1	1		1	1	41					
14	14	52	52	0.0	0	0	FiguredBass	4/4	2	1	0					1	8			
14	14	52	52	4.0	0	0	Chord	4/4	2	1	1		1	1	42					
14	14	56	56	0.0	1	1	FiguredBass	4/4	2	1	0					1	8			
15	15	58	58	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
15	15	58	58	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	43					
15	15	58	58	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	44					
16	16	60	60	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6			
16	16	60	60	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	45					
16	16	62	62	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	46					
16	16	60	60	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	47					
16	16	62	62	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	48					
17	17	64	64	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	4	2		
17	17	64	64	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	49					
17	17	66	66	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
17	17	66	66	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	50					
17	17	64	64	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	5			
17	17	64	64	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	51					
17	17	66	66	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/2	5			
17	17	66	66	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	52					
18	18	68	68	0.0	0	0	FiguredBass	4/4	1	1	0					1	8	3		
18	18	68	68	4.0	0	0	Chord	4/4	1	1	1		1	1	53					
18	18	68	68	4.0	0	0	Chord	4/4	2	1	1		1	1	54					
19	19	74	74	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	8			
19	19	74	74	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	55					
19	19	72	72	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	7			
19	19	74	74	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/2	7			
19	19	74	74	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	56					
20	20	76	76	0.0	0	0	Chord	4/4	1	1	0	grace4	1/4	1	57					
20	20	76	76	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	58					
20	20	78	78	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6	5b		
20	20	78	78	0.0	1/2	1/2	Chord	4/4	1	1	0	grace4	1/4	1	59					
20	20	78	78	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	60					
20	20	76	76	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	61					
20	20	78	78	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	62					
21	21	80	80	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	3__	5	3	
21	21	80	80	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	63					
21	21	82	82	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2		6__	4h__	
21	21	82	82	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	64					
21	21	84	84	0.0	1	1	FiguredBass	4/4	1	1	0					1/2		6__	4h__	
21	21	86	86	0.0	3/2	3/2	FiguredBass	4/4	1	1	0					1/2	_	_	_	
21	21	88	88	0.0	2	2	FiguredBass	4/4	1	1	0					1/2	5	3		
21	21	80	80	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	65					
21	21	82	82	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	66					
22	22	84	84	0.0	0	0	FiguredBass	4/4	1	1	0					1	4	2		
22	22	84	84	4.0	0	0	Chord	4/4	1	1	1		1	1	67					
22	22	84	84	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	6	5		
22	22	84	84	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	68					
22	22	86	86	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	69					
23	23	88	88	0.0	0	0	FiguredBass	4/4	1	1	0					1	9			
23	23	88	88	4.0	0	0	Chord	4/4	1	1	1		1	1	70					
23	23	88	88	0.0	0	0	FiguredBass	4/4	2	1	0					1	8			
23	23	88	88	4.0	0	0	Chord	4/4	2	1	1		1	1	71					
23	23	92	92	0.0	1	1	FiguredBass	4/4	2	1	0					1	8			
24	24	94	94	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	b7			
24	24	94	94	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	72					
24	24	94	94	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	73					
25	25	96	96	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	5			
25	25	96	96	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	74					
25	25	98	98	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	h6			
25	25	98	98	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	75					
25	25	100	100	0.0	1	1	FiguredBass	4/4	1	1	0					1/2	h6			
25	25	102	102	0.0	3/2	3/2	FiguredBass	4/4	1	1	0					1/2	6	h		
25	25	96	96	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	76					
25	25	98	98	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	77					
26	26	100	100	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6	5		
26	26	100	100	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	78					
26	26	102	102	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	8			
26	26	102	102	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	79					
26	26	100	100	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	7			
26	26	100	100	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	80					
26	26	102	102	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/2	7			
26	26	102	102	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	81					
27	27	104	104	0.0	0	0	FiguredBass	4/4	1	1	0					1	8	3		
27	27	104	104	4.0	0	0	Chord	4/4	1	1	1		1	1	82					
27	27	104	104	4.0	0	0	Chord	4/4	2	1	1		1	1	83					
