mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
7	7	26	26	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	19					
7	7	24	24	0.0	0	0	FiguredBass	4/4	2	1	0					1/4	6	5		
7	7	24	24	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	20					0
7	7	25	25	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	21					
7	7	26	26	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	22					1
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	23					
8	8	28	28	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6	5		
8	8	28	28	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	24					
8	8	30	30	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	8			
8	8	30	30	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	25					
8	8	28	28	0.0	0	0	FiguredBass	4/4	2	1	0					1/4	7			
8	8	28	28	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	26					2
8	8	29	29	0.0	1/4	1/4	FiguredBass	4/4	2	1	0					1/4	7			
8	8	29	29	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	27					
8	8	30	30	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	28					
9	9	32	32	0.0	0	0	FiguredBass	4/4	1	1	0					1	8	3		
9	9	32	32	4.0	0	0	Chord	4/4	1	1	1		1	1	29					
9	9	32	32	4.0	0	0	Chord	4/4	2	1	1		1	1	30					
10	10	38	38	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	5	3		
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	31					
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	32					
11	11	40	40	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6h	4	3	
11	11	40	40	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	33					
11	11	42	42	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	8			
11	11	42	42	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	34					
11	11	40	40	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	b7			
11	11	40	40	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	35					
11	11	42	42	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/2	b7			
11	11	42	42	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	36					
12	12	44	44	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6			
12	12	44	44	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	37					
12	12	46	46	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	5			
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	38					
12	12	48	48	0.0	1	1	FiguredBass	4/4	1	1	0					1/2	5			
12	12	50	50	0.0	3/2	3/2	FiguredBass	4/4	1	1	0					1/2	5	3		
12	12	44	44	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	39					
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	40					3
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	41					
13	13	48	48	0.0	0	0	FiguredBass	4/4	1	1	0					1	6	5		
13	13	48	48	4.0	0	0	Chord	4/4	1	1	1		1	1	42					
13	13	48	48	4.0	0	0	Chord	4/4	2	1	1		1	1	43					
14	14	54	54	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	h			
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	44					
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	45					
15	15	56	56	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	46					
15	15	58	58	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
15	15	58	58	0.0	1/2	1/2	Chord	4/4	1	1	0	grace4	1/4	1	47					
15	15	58	58	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	48					
15	15	56	56	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	49					
15	15	58	58	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	50					
16	16	60	60	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	7			
16	16	60	60	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	51					
16	16	62	62	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	h3	8		
16	16	62	62	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	52					
16	16	60	60	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	7			
16	16	60	60	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	53					
16	16	62	62	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	54					
17	17	64	64	0.0	0	0	FiguredBass	4/4	1	1	0					1	8	h		
17	17	64	64	4.0	0	0	Chord	4/4	1	1	1		1	1	55					
17	17	64	64	4.0	0	0	Chord	4/4	2	1	1		1	1	56					
18	18	70	70	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6	5		
18	18	70	70	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	57					
18	18	70	70	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	58					
19	19	72	72	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6	4		
19	19	72	72	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	59					
19	19	74	74	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	4	2		
19	19	74	74	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	60					
19	19	72	72	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	61					
19	19	74	74	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	62					
20	20	76	76	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6	4		
20	20	76	76	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	63					
20	20	78	78	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	5	#		
20	20	78	78	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	64					
20	20	76	76	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	65					
20	20	78	78	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	66					
21	21	80	80	4.0	0	0	Chord	4/4	1	1	1		1	1	67					
21	21	80	80	4.0	0	0	Chord	4/4	2	1	1		1	1	68					
22	22	86	86	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	69					
22	22	86	86	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	70					
23	23	88	88	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	7			
23	23	88	88	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	71					
23	23	90	90	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
23	23	90	90	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	72					
23	23	92	92	0.0	1	1	FiguredBass	4/4	1	1	0					1/2	6			
23	23	94	94	0.0	3/2	3/2	FiguredBass	4/4	1	1	0					1/2	9	6__		
23	23	88	88	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	8__			
23	23	88	88	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	73					
23	23	90	90	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/2	8__			
23	23	90	90	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	74					
23	23	92	92	0.0	1	1	FiguredBass	4/4	2	1	0					1/2	_	_		
24	24	92	92	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	7	5__		
24	24	92	92	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	75					
24	24	94	94	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6__			
24	24	94	94	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	76					
24	24	96	96	0.0	1	1	FiguredBass	4/4	1	1	0					1/2	6__			
24	24	98	98	0.0	3/2	3/2	FiguredBass	4/4	1	1	0					1/2	_	_		
24	24	100	100	0.0	2	2	FiguredBass	4/4	1	1	0					1/2	8			
24	24	92	92	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	7			
24	24	92	92	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	77					
24	24	94	94	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/2	7			
24	24	94	94	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	78					
25	25	96	96	0.0	0	0	FiguredBass	4/4	1	1	0					1	8	3		
25	25	96	96	4.0	0	0	Chord	4/4	1	1	1		1	1	79					
25	25	96	96	4.0	0	0	Chord	4/4	2	1	1		1	1	80					
