mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
6	6	20	20	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	15					
6	6	22	22	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	9			
6	6	22	22	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	16					
6	6	20	20	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	8			
6	6	20	20	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	17					
6	6	22	22	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/2	8			
6	6	22	22	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	18					
7	7	24	24	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	7			
7	7	24	24	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	19					
7	7	26	26	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
7	7	26	26	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	20					
7	7	28	28	0.0	1	1	FiguredBass	4/4	1	1	0					1/2	6			
7	7	30	30	0.0	3/2	3/2	FiguredBass	4/4	1	1	0					1/2	9	6__		
7	7	24	24	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	8__			
7	7	24	24	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	21					
7	7	26	26	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/2	8__			
7	7	26	26	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	22					
7	7	28	28	0.0	1	1	FiguredBass	4/4	2	1	0					1/2	_	_		
8	8	28	28	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	7	5__		
8	8	28	28	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	23					
8	8	30	30	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6__			
8	8	30	30	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	24					
8	8	32	32	0.0	1	1	FiguredBass	4/4	1	1	0					1/2	6__			
8	8	34	34	0.0	3/2	3/2	FiguredBass	4/4	1	1	0					1/2	_	_		
8	8	36	36	0.0	2	2	FiguredBass	4/4	1	1	0					1/2	8			
8	8	28	28	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	7			
8	8	28	28	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	25					
8	8	30	30	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/2	7			
8	8	30	30	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	26					
9	9	32	32	0.0	0	0	FiguredBass	4/4	1	1	0					1	8	3		
9	9	32	32	4.0	0	0	Chord	4/4	1	1	1		1	1	27					
9	9	32	32	4.0	0	0	Chord	4/4	2	1	1		1	1	28					
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	29					
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	30					
11	11	40	40	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6	5		
11	11	40	40	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	31					
11	11	42	42	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	32					
11	11	40	40	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	33					
11	11	42	42	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	34					
12	12	44	44	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	35					
12	12	46	46	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	8	4h	3	
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	36					
12	12	44	44	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	37					
12	12	46	46	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	38					
13	13	48	48	0.0	0	0	FiguredBass	4/4	1	1	0					1	5__	4		
13	13	48	48	4.0	0	0	Chord	4/4	1	1	1		1	1	39					
13	13	48	48	0.0	0	0	FiguredBass	4/4	2	1	0					1		3__		
13	13	48	48	4.0	0	0	Chord	4/4	2	1	1		1	1	40					
13	13	52	52	0.0	1	1	FiguredBass	4/4	2	1	0					1		3__		
13	13	56	56	0.0	2	2	FiguredBass	4/4	2	1	0					1	_	_		
14	14	54	54	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	4	2		
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	41					
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	42					
15	15	56	56	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6			
15	15	56	56	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	43					
15	15	58	58	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6__			
15	15	58	58	0.0	1/2	1/2	Chord	4/4	1	1	0	grace4	1/4	1	44					
15	15	58	58	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	45					
15	15	56	56	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	_			
15	15	56	56	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	46					
15	15	58	58	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	47					1
15	15	59	59	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	48					
16	16	60	60	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6	4	3	
16	16	60	60	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	49					
16	16	62	62	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	h__			
16	16	62	62	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	50					
16	16	60	60	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	_			
16	16	60	60	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	51					
16	16	62	62	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	52					
16	16	63	63	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	53					
17	17	64	64	0.0	0	0	FiguredBass	4/4	1	1	0					1	6			
17	17	64	64	4.0	0	0	Chord	4/4	1	1	1		1	1	54					
17	17	64	64	4.0	0	0	Chord	4/4	2	1	1		1	1	55					
18	18	70	70	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
18	18	70	70	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	56					
18	18	70	70	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	57					
19	19	72	72	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	(6)			
19	19	72	72	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	58					
19	19	74	74	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
19	19	74	74	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	59					
19	19	72	72	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	60					
19	19	74	74	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	61					
20	20	76	76	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	4	6		
20	20	76	76	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	62					
20	20	78	78	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	b7	5		
20	20	78	78	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	63					
20	20	76	76	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	64					
20	20	78	78	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	65					
21	21	80	80	4.0	0	0	Chord	4/4	1	1	1		1	1	66					
21	21	80	80	4.0	0	0	Chord	4/4	2	1	1		1	1	67					
22	22	86	86	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	h			
22	22	86	86	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	68					
22	22	86	86	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	69					2
22	22	87	87	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	70					
23	23	88	88	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6			
23	23	88	88	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	71					
23	23	90	90	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	4	2		
23	23	90	90	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	72					
23	23	92	92	0.0	1	1	FiguredBass	4/4	1	1	0					1/2	6			
23	23	88	88	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	73					
23	23	90	90	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	74					
24	24	92	92	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6h			
24	24	92	92	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	75					
24	24	94	94	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	h			
24	24	94	94	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	76					
24	24	92	92	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	77					
24	24	94	94	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	78					3
24	24	95	95	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	79					
25	25	96	96	0.0	0	0	FiguredBass	4/4	1	1	0					1	6			
25	25	96	96	4.0	0	0	Chord	4/4	1	1	1		1	1	80					
25	25	96	96	0.0	0	0	FiguredBass	4/4	2	1	0					1/4	5			
25	25	96	96	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	81					4
25	25	97	97	0.0	1/4	1/4	FiguredBass	4/4	2	1	0					1/4	5			
25	25	97	97	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	82					
25	25	98	98	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/4	8			
25	25	98	98	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	83					
25	25	99	99	0.0	3/4	3/4	FiguredBass	4/4	2	1	0					1/4	8			
25	25	100	100	0.0	1	1	FiguredBass	4/4	2	1	0					1/4		3__		
25	25	101	101	0.0	5/4	5/4	FiguredBass	4/4	2	1	0					1/4		3__		
25	25	102	102	0.0	3/2	3/2	FiguredBass	4/4	2	1	0					1/4	_	_		
25	25	103	103	0.0	7/4	7/4	FiguredBass	4/4	2	1	0					1/4	9			
25	25	104	104	0.0	2	2	FiguredBass	4/4	2	1	0					1/4	5__	4		
