mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
9	9	32	32	4.0	0	0	Chord	4/4	2	1	1		1	1	25					
10	10	38	38	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	26					
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	27					
11	11	40	40	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6			
11	11	40	40	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	28					
11	11	42	42	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	29					
11	11	40	40	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	30					
11	11	42	42	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	31					
12	12	44	44	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6			
12	12	44	44	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	32					
12	12	46	46	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	33					
12	12	44	44	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	6	5		
12	12	44	44	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	34					
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	35					1
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	36					
13	13	48	48	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	9			
13	13	48	48	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	37					
13	13	50	50	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	8			
13	13	50	50	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	38					
13	13	52	52	0.0	1	1	FiguredBass	4/4	1	1	0					1/2	8			
13	13	54	54	0.0	3/2	3/2	FiguredBass	4/4	1	1	0					1/2	5__	4	8	
13	13	48	48	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	_	_	_	
13	13	48	48	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	39					2
13	13	50	50	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/2	#3	7		
13	13	50	50	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	40					
13	13	52	52	0.0	1	1	FiguredBass	4/4	2	1	0					1/2	#3	7		
14	14	52	52	0.0	0	0	FiguredBass	4/4	1	1	0					1	8	3		
14	14	52	52	4.0	0	0	Chord	4/4	1	1	1		1	1	41					
14	14	52	52	4.0	0	0	Chord	4/4	2	1	1		1	1	42					
15	15	58	58	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	43					
15	15	58	58	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	44					
16	16	60	60	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6	5		
16	16	60	60	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	45					
16	16	62	62	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	46					
16	16	60	60	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	47					
16	16	62	62	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	48					
17	17	64	64	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6	5		
17	17	64	64	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	49					
17	17	66	66	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6	5	#3	
17	17	66	66	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	50					
17	17	64	64	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	51					
17	17	66	66	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	52					
18	18	68	68	0.0	0	0	FiguredBass	4/4	1	1	0					1	9			
18	18	68	68	4.0	0	0	Chord	4/4	1	1	1		1	1	53					
18	18	68	68	0.0	0	0	FiguredBass	4/4	2	1	0					1	8			
18	18	68	68	4.0	0	0	Chord	4/4	2	1	1		1	1	54					
18	18	72	72	0.0	1	1	FiguredBass	4/4	2	1	0					1	8			
19	19	74	74	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
19	19	74	74	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	55					
19	19	72	72	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	5			
19	19	74	74	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/2	5			
19	19	74	74	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	56					
20	20	76	76	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	3	1		
20	20	76	76	0.0	0	0	Chord	4/4	1	1	0	grace4	1/4	1	57					
20	20	76	76	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	58					
20	20	78	78	0.0	1/2	1/2	FiguredBass	4/4	1	1	0						4	2		
20	20	78	78	0.0	1/2	1/2	FiguredBass	4/4	1	1	0						4	2		
20	20	78	78	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	5__	3__		
20	20	78	78	0.0	1/2	1/2	Chord	4/4	1	1	0	grace4	1/4	1	59					
20	20	78	78	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	60					
20	20	76	76	0.0	0	0	FiguredBass	4/4	2	1	0					3/4	_	_		
20	20	76	76	3.0	0	0	Chord	4/4	2	1	3/4		1/2	3/2	61					
20	20	79	79	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	62					
21	21	80	80	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6			
21	21	80	80	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	63					
21	21	82	82	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	64					
21	21	80	80	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	65					3
21	21	81	81	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	66					
21	21	82	82	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	67					
22	22	84	84	0.0	0	0	FiguredBass	4/4	1	1	0					1	9	7		
22	22	84	84	4.0	0	0	Chord	4/4	1	1	1		1	1	68					
22	22	84	84	0.0	0	0	FiguredBass	4/4	2	1	0					1	8	6		
22	22	84	84	4.0	0	0	Chord	4/4	2	1	1		1	1	69					
22	22	88	88	0.0	1	1	FiguredBass	4/4	2	1	0					1	8	6		
22	22	92	92	0.0	2	2	FiguredBass	4/4	2	1	0					1	7	5		
22	22	96	96	0.0	3	3	FiguredBass	4/4	2	1	0					1	6	4		
22	22	100	100	0.0	4	4	FiguredBass	4/4	2	1	0					1	6	4		
23	23	88	88	0.0	0	0	FiguredBass	4/4	1	1	0					1	h			
23	23	88	88	4.0	0	0	Chord	4/4	1	1	1		1	1	70					
23	23	88	88	4.0	0	0	Chord	4/4	2	1	1		1	1	71					
24	24	94	94	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	8			
24	24	94	94	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	72					
24	24	92	92	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	b7			
24	24	94	94	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/2	b7			
24	24	94	94	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	73					
25	25	96	96	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	9			
25	25	96	96	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	74					
25	25	98	98	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	8			
25	25	98	98	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	75					
25	25	100	100	0.0	1	1	FiguredBass	4/4	1	1	0					1/2	8			
25	25	102	102	0.0	3/2	3/2	FiguredBass	4/4	1	1	0					1/2	4			
25	25	96	96	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	3			
25	25	96	96	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	76					
25	25	98	98	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/2	3			
25	25	98	98	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	77					
26	26	100	100	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6	5		
26	26	100	100	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	78					
26	26	102	102	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	5	3		
26	26	102	102	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	79					
26	26	100	100	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	80					
26	26	102	102	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	81					4
26	26	103	103	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	82					
27	27	104	104	0.0	0	0	FiguredBass	4/4	1	1	0					1	6	5b		
27	27	104	104	4.0	0	0	Chord	4/4	1	1	1		1	1	83					
27	27	104	104	0.0	0	0	FiguredBass	4/4	2	1	0					1/4	5	3		
27	27	104	104	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	84					5
27	27	105	105	0.0	1/4	1/4	FiguredBass	4/4	2	1	0					1/4	5	3		
27	27	105	105	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	85					
27	27	106	106	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/4	5	3		
27	27	106	106	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	86					
27	27	107	107	0.0	3/4	3/4	FiguredBass	4/4	2	1	0					1/4	6	4		
