mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
4	4	13	13	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	29			
4	4	27/2	27/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	30			
4	4	14	14	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/8	5	
4	4	14	14	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	31			
4	4	29/2	29/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0				1/8	6	
4	4	15	15	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	5	
4	4	15	15	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	32			
4	4	31/2	31/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	6	
5	5	16	16	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	33			
5	5	17	17	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	34			
5	5	18	18	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	35			
5	5	19	19	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	36			
5	5	16	16	0.0	0	0	FiguredBass	4/4	2	1	0				1/8	6	
5	5	16	16	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	37			
5	5	33/2	33/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	38			
5	5	17	17	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	8	
5	5	17	17	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	39			
5	5	35/2	35/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	7	
5	5	18	18	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	40			
5	5	19	19	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	41			
6	6	20	20	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	42			
6	6	21	21	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	43			
6	6	22	22	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	44			
6	6	45/2	45/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	45			
6	6	23	23	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	46			
6	6	20	20	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	
6	6	20	20	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	47			
6	6	21	21	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	5	
6	6	21	21	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	48			
6	6	43/2	43/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	6	
6	6	22	22	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/8	5	
6	6	22	22	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	49			
6	6	45/2	45/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0				1/8	6	
6	6	23	23	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	6	
6	6	23	23	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	50			
6	6	47/2	47/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	5	
7	7	24	24	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	51			
7	7	25	25	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	52			
7	7	26	26	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	53			
7	7	24	24	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	
7	7	24	24	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	54			
7	7	25	25	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	55			
7	7	26	26	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	5
7	7	26	26	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	56			
7	7	27	27	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	8	h
7	7	27	27	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	57			
7	7	55/2	55/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	7	
8	8	28	28	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	58			
8	8	31	31	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	59			
8	8	28	28	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	60			
8	8	31	31	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	61			
9	9	32	32	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	62			
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	63			
9	9	34	34	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	64			
9	9	69/2	69/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	65			
9	9	35	35	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	66			
9	9	32	32	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	
9	9	32	32	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	67			
9	9	33	33	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6	
9	9	33	33	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	68			
9	9	34	34	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	69			
9	9	35	35	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	70			
10	10	36	36	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	71			
10	10	37	37	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	72			
10	10	38	38	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	73			
10	10	39	39	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	74			
10	10	36	36	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	75			
10	10	37	37	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	76			
10	10	38	38	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	77			
10	10	39	39	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6	
10	10	39	39	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	78			
11	11	40	40	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	79			
11	11	41	41	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	80			
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	81			
11	11	42	42	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	82			
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	83			
11	11	40	40	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	#	
11	11	40	40	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	84			
11	11	41	41	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	6	
11	11	41	41	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	85			
11	11	83/2	83/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	5	
11	11	42	42	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	
11	11	42	42	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	86			
11	11	43	43	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	8	
11	11	43	43	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	87			
11	11	87/2	87/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	7	
12	12	44	44	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	88			
12	12	45	45	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	89			
12	12	46	46	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	90			
12	12	47	47	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	91			
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	92			
12	12	45	45	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6	
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	93			
12	12	46	46	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	94			
12	12	93/2	93/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	95			
12	12	47	47	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6h	
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	96			
13	13	48	48	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	97			
13	13	49	49	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	98			
13	13	50	50	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	99			
13	13	51	51	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	100			
13	13	48	48	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	101			
13	13	49	49	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	102			
13	13	50	50	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	103			
13	13	51	51	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	6	
13	13	51	51	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	104			
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	105			
14	14	52	52	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	106			
14	14	105/2	105/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	107			
14	14	53	53	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	108			
14	14	54	54	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	109			
14	14	55	55	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	110			
14	14	52	52	0.0	0	0	FiguredBass	4/4	2	1	0				1/8	5	
14	14	52	52	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	111			
14	14	105/2	105/2	0.0	1/8	1/8	FiguredBass	4/4	2	1	0				1/8	6	
14	14	53	53	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	5	
14	14	53	53	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	112			
14	14	107/2	107/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	6	
14	14	54	54	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/8	6	
14	14	54	54	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	113			
14	14	109/2	109/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	114			
14	14	55	55	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	8	
14	14	55	55	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	115			
14	14	111/2	111/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	7	
15	15	56	56	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	116			
15	15	57	57	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	117			
15	15	58	58	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	118			
15	15	59	59	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	119			
15	15	56	56	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	120			
15	15	57	57	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6	
15	15	57	57	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	121			
15	15	58	58	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	5
15	15	58	58	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	122			
15	15	59	59	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	7	
15	15	59	59	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	123			
16	16	60	60	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	124			
16	16	121/2	121/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	125			
16	16	61	61	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	126			
16	16	62	62	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	127			
16	16	63	63	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	128			
16	16	60	60	0.0	0	0	FiguredBass	4/4	2	1	0				1/8	5	
16	16	60	60	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	129			
16	16	121/2	121/2	0.0	1/8	1/8	FiguredBass	4/4	2	1	0				1/8	6	
16	16	61	61	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	6	
16	16	61	61	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	130			
16	16	123/2	123/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	5	
16	16	62	62	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	
16	16	62	62	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	131			
16	16	63	63	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	132			
17	17	64	64	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	133			
17	17	66	66	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	134			
17	17	67	67	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	135			
17	17	64	64	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	5
17	17	64	64	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	136			
17	17	65	65	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	8	h
17	17	65	65	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	137			
17	17	131/2	131/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	7	
17	17	66	66	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	138			
17	17	67	67	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	139			
17	17	135/2	135/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	140			
18	18	68	68	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	141			
18	18	69	69	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	142			
18	18	70	70	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	143			
18	18	71	71	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	144			
18	18	68	68	0.0	0	0	FiguredBass	4/4	2	1	0				1/4	6	
18	18	68	68	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	145			
18	18	69	69	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	146			
18	18	70	70	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	
18	18	70	70	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	147			
18	18	71	71	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	5	3
18	18	71	71	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	148			
18	18	143/2	143/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	6	4
19	19	72	72	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	149			
19	19	73	73	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	150			
19	19	74	74	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	151			
19	19	75	75	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	152			
19	19	72	72	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	153			
19	19	73	73	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	154			
19	19	147/2	147/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	155			
19	19	74	74	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	156			
19	19	149/2	149/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	157			
19	19	75	75	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6	
19	19	75	75	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	158			
20	20	76	76	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	159			
20	20	77	77	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	160			
20	20	78	78	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	161			
20	20	79	79	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	162			
20	20	76	76	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	163			
20	20	77	77	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	164			
20	20	78	78	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	165			
20	20	79	79	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6	
20	20	79	79	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	166			
21	21	80	80	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	167			
21	21	81	81	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	168			
21	21	82	82	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	169			
21	21	83	83	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	170			
21	21	80	80	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	171			
21	21	81	81	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	172			
21	21	82	82	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	4
21	21	82	82	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	173			
21	21	83	83	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	5	3
21	21	83	83	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	174			
21	21	167/2	167/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	7	_
22	22	84	84	4.0	0	0	Chord	4/4	1	1	1	1	1	175			
22	22	84	84	4.0	0	0	Chord	4/4	2	1	1	1	1	176			
