mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
6	6	22	22	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/2	6__			
6	6	22	22	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	20					
6	6	24	24	0.0	1	1	FiguredBass	4/4	2	1	0					1/2	6__			
6	6	26	26	0.0	3/2	3/2	FiguredBass	4/4	2	1	0					1/2	6__			
6	6	28	28	0.0	2	2	FiguredBass	4/4	2	1	0					1/2	_	_		
6	6	30	30	0.0	5/2	5/2	FiguredBass	4/4	2	1	0					1/2	_	_		
7	7	24	24	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	3	5		
7	7	24	24	0.0	0	0	Chord	4/4	1	1	0	grace4	1/4	1	21					
7	7	24	24	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	22					
7	7	26	26	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	3	5		
7	7	26	26	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	4__	2__		
7	7	26	26	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	23					
7	7	28	28	0.0	1	1	FiguredBass	4/4	1	1	0					1/2	4__	2__		
7	7	24	24	0.0	0	0	FiguredBass	4/4	2	1	0					3/4	_	_		
7	7	24	24	3.0	0	0	Chord	4/4	2	1	3/4		1/2	3/2	24					
7	7	27	27	0.0	3/4	3/4	FiguredBass	4/4	2	1	0					3/4	_	_		
7	7	27	27	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	25					
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	26					
8	8	28	28	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6			
8	8	28	28	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	27					
8	8	30	30	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
8	8	30	30	0.0	1/2	1/2	Chord	4/4	1	1	0	grace4	1/4	1	28					
8	8	30	30	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	29					
8	8	28	28	0.0	0	0	FiguredBass	4/4	2	1	0					1/4	7			
8	8	28	28	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	30					
8	8	29	29	0.0	1/4	1/4	FiguredBass	4/4	2	1	0					1/4	7			
8	8	29	29	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	31					
8	8	30	30	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	32					
9	9	32	32	0.0	0	0	FiguredBass	4/4	1	1	0					1/4	7	4	2	
9	9	32	32	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	33					2
9	9	33	33	0.0	1/4	1/4	FiguredBass	4/4	1	1	0					1/4	7	4	2	
9	9	33	33	0.0	1/4	1/4	FiguredBass	4/4	1	1	0					1/4	3	8		
9	9	33	33	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	34					
9	9	34	34	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/4	3	8		
9	9	34	34	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
9	9	34	34	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	35					
9	9	36	36	0.0	1	1	FiguredBass	4/4	1	1	0					1/2	6			
9	9	32	32	0.0	0	0	FiguredBass	4/4	2	1	0					1/2	5			
9	9	32	32	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	36					
9	9	34	34	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/2	5			
9	9	34	34	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	37					
9	9	36	36	0.0	1	1	FiguredBass	4/4	2	1	0					1/2	5			
9	9	38	38	0.0	3/2	3/2	FiguredBass	4/4	2	1	0					1/2	5			
10	10	36	36	4.0	0	0	Chord	4/4	1	1	1		1	1	38					
10	10	36	36	4.0	0	0	Chord	4/4	2	1	1		1	1	39					
11	11	42	42	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	40					
11	11	42	42	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	41					
12	12	44	44	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6	4		
12	12	44	44	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	42					
12	12	46	46	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6	4		
12	12	46	46	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	4	2		
12	12	46	46	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	43					
12	12	48	48	0.0	1	1	FiguredBass	4/4	1	1	0					1/2	4	2		
12	12	44	44	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	44					
12	12	46	46	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	45					
13	13	48	48	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6			
13	13	48	48	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	46					
13	13	50	50	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
13	13	50	50	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	4	3		
13	13	50	50	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	47					
13	13	52	52	0.0	1	1	FiguredBass	4/4	1	1	0					1/2	4	3		
13	13	48	48	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	48					
13	13	50	50	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	49					
14	14	52	52	0.0	0	0	FiguredBass	4/4	1	1	0					1/4	6			
14	14	52	52	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	50					3
14	14	53	53	0.0	1/4	1/4	FiguredBass	4/4	1	1	0					1/4	6			
14	14	53	53	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	51					
14	14	54	54	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	52					
14	14	52	52	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	53					
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	54					
15	15	56	56	0.0	0	0	FiguredBass	4/4	1	1	0					1	4			
15	15	56	56	4.0	0	0	Chord	4/4	1	1	1		1	1	55					
15	15	60	60	0.0	1	1	FiguredBass	4/4	1	1	0					1	4			
15	15	56	56	0.0	0	0	FiguredBass	4/4	2	1	0					1	3			
15	15	56	56	4.0	0	0	Chord	4/4	2	1	1		1	1	56					
15	15	60	60	0.0	1	1	FiguredBass	4/4	2	1	0					1	3			
15	15	64	64	0.0	2	2	FiguredBass	4/4	2	1	0					1	3			
15	15	68	68	0.0	3	3	FiguredBass	4/4	2	1	0					1	3			
16	16	62	62	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	4	2		
16	16	62	62	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	57					
16	16	64	64	0.0	1	1	FiguredBass	4/4	1	1	0					1/2	4	2		
16	16	62	62	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	58					
17	17	64	64	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6			
17	17	64	64	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	59					
17	17	66	66	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
17	17	66	66	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	4	3		
17	17	66	66	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	60					
17	17	68	68	0.0	1	1	FiguredBass	4/4	1	1	0					1/2	4	3		
17	17	64	64	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	61					
17	17	66	66	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	62					
18	18	68	68	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	63					
18	18	70	70	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
18	18	70	70	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	64					
18	18	72	72	0.0	1	1	FiguredBass	4/4	1	1	0					1/2	6			
18	18	68	68	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	65					
18	18	70	70	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	66					
19	19	72	72	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	67					
19	19	74	74	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
19	19	74	74	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	68					
19	19	76	76	0.0	1	1	FiguredBass	4/4	1	1	0					1/2	6			
19	19	72	72	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	69					
19	19	74	74	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	70					
20	20	76	76	0.0	0	0	FiguredBass	4/4	1	1	0					1	6			
20	20	76	76	4.0	0	0	Chord	4/4	1	1	1		1	1	71					
20	20	80	80	0.0	1	1	FiguredBass	4/4	1	1	0					1	6			
20	20	76	76	4.0	0	0	Chord	4/4	2	1	1		1	1	72					
21	21	82	82	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	73					
21	21	82	82	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	74					
22	22	84	84	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	4	2		
22	22	84	84	0.0	0	0	Chord	4/4	1	1	0	grace4	1/4	1	75					
22	22	84	84	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	76					
22	22	86	86	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	4	2		
22	22	86	86	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
22	22	86	86	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	77					
22	22	88	88	0.0	1	1	FiguredBass	4/4	1	1	0					1/2	6			
22	22	84	84	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	78					
22	22	86	86	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	79					
23	23	88	88	0.0	0	0	FiguredBass	4/4	1	1	0					1/2	6			
23	23	88	88	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	80					
23	23	90	90	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	6			
23	23	90	90	0.0	1/2	1/2	FiguredBass	4/4	1	1	0						5			
23	23	90	90	0.0	1/2	1/2	FiguredBass	4/4	1	1	0						5			
23	23	90	90	0.0	1/2	1/2	FiguredBass	4/4	1	1	0						5			
23	23	90	90	0.0	1/2	1/2	FiguredBass	4/4	1	1	0						5			
23	23	90	90	0.0	1/2	1/2	Chord	4/4	1	1	0	grace4	1/4	1	81					
23	23	90	90	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	82					
23	23	88	88	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	83					
23	23	90	90	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	84					
24	24	92	92	0.0	0	0	FiguredBass	4/4	1	1	0					1/4	4			
24	24	92	92	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	85					4
24	24	93	93	0.0	1/4	1/4	FiguredBass	4/4	1	1	0					1/4	4			
24	24	93	93	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	86					
24	24	94	94	0.0	1/2	1/2	FiguredBass	4/4	1	1	0					1/2	h7			
24	24	94	94	2.0	1/2	1/2	Chord	4/4	1	1	1/2		1/2	1	87					
24	24	96	96	0.0	1	1	FiguredBass	4/4	1	1	0					1/2	h7			
24	24	92	92	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	88					
24	24	94	94	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	89					
25	25	96	96	0.0	0	0	FiguredBass	4/4	1	1	0					1	9			
25	25	96	96	4.0	0	0	Chord	4/4	1	1	1		1	1	90					
25	25	100	100	0.0	1	1	FiguredBass	4/4	1	1	0					1	9			
25	25	96	96	0.0	0	0	FiguredBass	4/4	2	1	0					1/4	6	5h		
25	25	96	96	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	91					
25	25	97	97	0.0	1/4	1/4	FiguredBass	4/4	2	1	0					1/4	6	5h		
25	25	97	97	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	92					
25	25	195/2	195/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	93					
25	25	98	98	0.0	1/2	1/2	FiguredBass	4/4	2	1	0					1/4	5	3		
25	25	98	98	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	94					
25	25	99	99	0.0	3/4	3/4	FiguredBass	4/4	2	1	0					1/4	5	3		
25	25	100	100	0.0	1	1	FiguredBass	4/4	2	1	0					1/4	5	3		
25	25	101	101	0.0	5/4	5/4	FiguredBass	4/4	2	1	0					1/4	5	3		
