mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3
4	4	11	11	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6		
4	4	11	11	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	25				
4	4	12	12	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	6	5	
4	4	12	12	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	26				
5	5	13	13	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	27				
5	5	14	14	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	28				
5	5	29/2	29/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	29				
5	5	15	15	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	30				
5	5	16	16	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	31				
5	5	13	13	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	32				
5	5	14	14	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/8	5		
5	5	14	14	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	33				
5	5	29/2	29/2	0.0	3/8	3/8	FiguredBass	4/4	2	1	0				1/8	6		
5	5	15	15	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	4	
5	5	15	15	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	34				
5	5	16	16	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	8	5	#
5	5	16	16	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	35				
5	5	33/2	33/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	7		
6	6	17	17	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	36				
6	6	18	18	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	37				
6	6	19	19	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	38				
6	6	20	20	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	39				
6	6	17	17	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	40				
6	6	18	18	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	41				
6	6	19	19	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6		
6	6	19	19	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	42				
6	6	20	20	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/4	7	#	
6	6	20	20	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	43				
7	7	21	21	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	44				
7	7	43/2	43/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	45				
7	7	22	22	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	46				
7	7	45/2	45/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	47				
7	7	23	23	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	48				
7	7	47/2	47/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	49				
7	7	24	24	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	50				
7	7	49/2	49/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	51				
7	7	21	21	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	52				
7	7	23	23	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/8	4\	2	
7	7	23	23	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	53				
7	7	47/2	47/2	0.0	5/8	5/8	FiguredBass	4/4	2	1	0				1/8	6		
7	7	47/2	47/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	54				
7	7	24	24	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	6		
7	7	24	24	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	55				
7	7	49/2	49/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	56				
8	8	25	25	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	57				
8	8	27	27	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	58				
8	8	25	25	0.0	0	0	FiguredBass	4/4	2	1	0				1/2	6	5	
8	8	25	25	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	59				
8	8	27	27	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	60				
9	9	29	29	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	61				
9	9	30	30	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	62				
9	9	61/2	61/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	63				
9	9	31	31	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	64				
9	9	32	32	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	65				
9	9	65/2	65/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	66				
9	9	29	29	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	67				
9	9	30	30	0.0	1/4	1/4	FiguredBass	4/4	2	1	0				1/4	6		
9	9	30	30	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	68				
9	9	31	31	0.0	1/2	1/2	FiguredBass	4/4	2	1	0				1/4	6	4	
9	9	31	31	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	69				
9	9	32	32	0.0	3/4	3/4	FiguredBass	4/4	2	1	0				1/8	5	3	
9	9	32	32	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	70				
9	9	65/2	65/2	0.0	7/8	7/8	FiguredBass	4/4	2	1	0				1/8	7		
10	10	33	33	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	71				
10	10	33	33	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	72				
